"DateTime","Positive reviews","Negative reviews"
"2023-02-24 00:00:00",17955,-2559
"2023-02-25 00:00:00",13051,-3395
"2023-02-26 00:00:00",,
"2023-02-27 00:00:00",11304,-3306
"2023-02-28 00:00:00",6285,-1891
"2023-03-01 00:00:00",,
"2023-03-02 00:00:00",10235,-2195
"2023-03-03 00:00:00",3483,-784
"2023-03-04 00:00:00",3526,-808
"2023-03-05 00:00:00",3746,-847
"2023-03-06 00:00:00",2799,-578
"2023-03-07 00:00:00",,
"2023-03-08 00:00:00",1845,-401
"2023-03-09 00:00:00",1667,-334
"2023-03-10 00:00:00",3806,-277
"2023-03-11 00:00:00",2483,-318
"2023-03-12 00:00:00",1936,-312
"2023-03-13 00:00:00",1515,-256
"2023-03-14 00:00:00",1062,-226
"2023-03-15 00:00:00",,
"2023-03-16 00:00:00",957,-212
"2023-03-17 00:00:00",786,-157
"2023-03-18 00:00:00",786,-189
"2023-03-19 00:00:00",864,-210
"2023-03-20 00:00:00",719,-163
"2023-03-21 00:00:00",685,-103
"2023-03-22 00:00:00",,
"2023-03-23 00:00:00",602,-134
"2023-03-24 00:00:00",946,-86
"2023-03-25 00:00:00",851,-95
"2023-03-26 00:00:00",816,-119
"2023-03-27 00:00:00",515,-78
"2023-03-28 00:00:00",,
"2023-03-29 00:00:00",349,-58
"2023-03-30 00:00:00",344,-53
"2023-03-31 00:00:00",288,-43
"2023-04-01 00:00:00",423,-67
"2023-04-02 00:00:00",483,-107
"2023-04-03 00:00:00",,
"2023-04-04 00:00:00",326,-56
"2023-04-05 00:00:00",286,-46
"2023-04-06 00:00:00",284,-40
"2023-04-07 00:00:00",685,-83
"2023-04-08 00:00:00",495,-61
"2023-04-09 00:00:00",,
"2023-04-10 00:00:00",410,-54
"2023-04-11 00:00:00",344,-57
"2023-04-12 00:00:00",273,-33
"2023-04-13 00:00:00",239,-38
"2023-04-14 00:00:00",224,-35
"2023-04-15 00:00:00",,
"2023-04-16 00:00:00",,
"2023-04-17 00:00:00",531,-100
"2023-04-18 00:00:00",163,-32
"2023-04-19 00:00:00",153,-34
"2023-04-20 00:00:00",161,-30
"2023-04-21 00:00:00",371,-29
"2023-04-22 00:00:00",,
"2023-04-23 00:00:00",262,-19
"2023-04-24 00:00:00",265,-33
"2023-04-25 00:00:00",163,-20
"2023-04-26 00:00:00",151,-12
"2023-04-27 00:00:00",147,-15
"2023-04-28 00:00:00",139,-28
"2023-04-29 00:00:00",,
"2023-04-30 00:00:00",170,-31
"2023-05-01 00:00:00",178,-30
"2023-05-02 00:00:00",119,-33
"2023-05-03 00:00:00",137,-38
"2023-05-04 00:00:00",135,-21
"2023-05-05 00:00:00",,
"2023-05-06 00:00:00",,
"2023-05-07 00:00:00",245,-58
"2023-05-08 00:00:00",154,-18
"2023-05-09 00:00:00",119,-16
"2023-05-10 00:00:00",91,-16
"2023-05-11 00:00:00",150,-15
"2023-05-12 00:00:00",,
"2023-05-13 00:00:00",286,-24
"2023-05-14 00:00:00",208,-37
"2023-05-15 00:00:00",137,-22
"2023-05-16 00:00:00",128,-25
"2023-05-17 00:00:00",132,-24
"2023-05-18 00:00:00",,
"2023-05-19 00:00:00",164,-13
"2023-05-20 00:00:00",127,-30
"2023-05-21 00:00:00",129,-26
"2023-05-22 00:00:00",111,-17
"2023-05-23 00:00:00",123,-13
"2023-05-24 00:00:00",,
"2023-05-25 00:00:00",120,-20
"2023-05-26 00:00:00",132,-8
"2023-05-27 00:00:00",277,-27
"2023-05-28 00:00:00",195,-26
"2023-05-29 00:00:00",174,-23
"2023-05-30 00:00:00",,
"2023-05-31 00:00:00",155,-1
"2023-06-01 00:00:00",179,-10
"2023-06-02 00:00:00",118,-29
"2023-06-03 00:00:00",127,-21
"2023-06-04 00:00:00",137,-23
"2023-06-05 00:00:00",,
"2023-06-06 00:00:00",132,-22
"2023-06-07 00:00:00",92,-11
"2023-06-08 00:00:00",107,-8
"2023-06-09 00:00:00",82,-24
"2023-06-10 00:00:00",94,-16
"2023-06-11 00:00:00",,
"2023-06-12 00:00:00",120,-24
"2023-06-13 00:00:00",78,-15
"2023-06-14 00:00:00",89,-11
"2023-06-15 00:00:00",92,-14
"2023-06-16 00:00:00",,
"2023-06-17 00:00:00",111,-14
"2023-06-18 00:00:00",90,-11
"2023-06-19 00:00:00",87,-22
"2023-06-20 00:00:00",123,-15
"2023-06-21 00:00:00",109,-19
"2023-06-22 00:00:00",,
"2023-06-23 00:00:00",124,-23
"2023-06-24 00:00:00",269,-17
"2023-06-25 00:00:00",203,-37
"2023-06-26 00:00:00",215,-20
"2023-06-27 00:00:00",,
"2023-06-28 00:00:00",198,-17
"2023-06-29 00:00:00",145,-17
"2023-06-30 00:00:00",,
"2023-07-01 00:00:00",,
"2023-07-02 00:00:00",483,-104
"2023-07-03 00:00:00",232,-57
"2023-07-04 00:00:00",,
"2023-07-05 00:00:00",,
"2023-07-06 00:00:00",,
"2023-07-07 00:00:00",734,-129
"2023-07-08 00:00:00",227,-32
"2023-07-09 00:00:00",269,-70
"2023-07-10 00:00:00",,
"2023-07-11 00:00:00",183,-34
"2023-07-12 00:00:00",236,-48
"2023-07-13 00:00:00",,
"2023-07-14 00:00:00",237,-33
"2023-07-15 00:00:00",177,-49
"2023-07-16 00:00:00",208,-40
"2023-07-17 00:00:00",,
"2023-07-18 00:00:00",199,-27
"2023-07-19 00:00:00",179,-42
"2023-07-20 00:00:00",,
"2023-07-21 00:00:00",,
"2023-07-22 00:00:00",490,-71
"2023-07-23 00:00:00",232,-31
"2023-07-24 00:00:00",190,-26
"2023-07-25 00:00:00",199,-21
"2023-07-26 00:00:00",,
"2023-07-27 00:00:00",185,-15
"2023-07-28 00:00:00",126,-14
"2023-07-29 00:00:00",,
"2023-07-30 00:00:00",,
"2023-07-31 00:00:00",295,-40
"2023-08-01 00:00:00",136,-15
"2023-08-02 00:00:00",131,-23
"2023-08-03 00:00:00",168,-19
"2023-08-04 00:00:00",,
"2023-08-05 00:00:00",137,-21
"2023-08-06 00:00:00",133,-23
"2023-08-07 00:00:00",157,-23
"2023-08-08 00:00:00",,
"2023-08-09 00:00:00",127,-11
"2023-08-10 00:00:00",106,-21
"2023-08-11 00:00:00",123,-16
"2023-08-12 00:00:00",,
"2023-08-13 00:00:00",117,-19
