"DateTime","Positive reviews","Negative reviews"
"2015-05-13 00:00:00",,
"2015-05-14 00:00:00",21,-3
"2015-05-15 00:00:00",126,-49
"2015-05-16 00:00:00",248,-68
"2015-05-17 00:00:00",145,-59
"2015-05-18 00:00:00",132,-43
"2015-05-19 00:00:00",87,-35
"2015-05-20 00:00:00",96,-28
"2015-05-21 00:00:00",80,-25
"2015-05-22 00:00:00",105,-28
"2015-05-23 00:00:00",146,-42
"2015-05-24 00:00:00",129,-45
"2015-05-25 00:00:00",86,-43
"2015-05-26 00:00:00",98,-26
"2015-05-27 00:00:00",106,-36
"2015-05-28 00:00:00",58,-23
"2015-05-29 00:00:00",99,-26
"2015-05-30 00:00:00",69,-20
"2015-05-31 00:00:00",121,-47
"2015-06-01 00:00:00",,
"2015-06-02 00:00:00",238,-68
"2015-06-03 00:00:00",110,-50
"2015-06-04 00:00:00",90,-37
"2015-06-05 00:00:00",130,-27
"2015-06-06 00:00:00",138,-41
"2015-06-07 00:00:00",155,-53
"2015-06-08 00:00:00",101,-41
"2015-06-09 00:00:00",123,-40
"2015-06-10 00:00:00",105,-33
"2015-06-11 00:00:00",111,-18
"2015-06-12 00:00:00",119,-34
"2015-06-13 00:00:00",165,-14
"2015-06-14 00:00:00",146,-25
"2015-06-15 00:00:00",139,-35
"2015-06-16 00:00:00",105,-17
"2015-06-17 00:00:00",115,-35
"2015-06-18 00:00:00",115,-30
"2015-06-19 00:00:00",141,-26
"2015-06-20 00:00:00",124,-34
"2015-06-21 00:00:00",108,-22
"2015-06-22 00:00:00",95,-30
"2015-06-23 00:00:00",68,-28
"2015-06-24 00:00:00",88,-40
"2015-06-25 00:00:00",109,-43
"2015-06-26 00:00:00",93,-52
"2015-06-27 00:00:00",139,-47
"2015-06-28 00:00:00",167,-38
"2015-06-29 00:00:00",102,-47
"2015-06-30 00:00:00",97,-43
"2015-07-01 00:00:00",105,-21
"2015-07-02 00:00:00",104,-34
"2015-07-03 00:00:00",103,-43
"2015-07-04 00:00:00",98,-35
"2015-07-05 00:00:00",100,-29
"2015-07-06 00:00:00",112,-39
"2015-07-07 00:00:00",96,-34
"2015-07-08 00:00:00",93,-33
"2015-07-09 00:00:00",85,-23
"2015-07-10 00:00:00",110,-41
"2015-07-11 00:00:00",115,-26
"2015-07-12 00:00:00",104,-32
"2015-07-13 00:00:00",66,-24
"2015-07-14 00:00:00",87,-26
"2015-07-15 00:00:00",52,-29
"2015-07-16 00:00:00",106,-18
"2015-07-17 00:00:00",179,-31
"2015-07-18 00:00:00",308,-38
"2015-07-19 00:00:00",133,-31
"2015-07-20 00:00:00",146,-20
"2015-07-21 00:00:00",121,-23
"2015-07-22 00:00:00",146,-30
"2015-07-23 00:00:00",84,-30
"2015-07-24 00:00:00",206,-32
"2015-07-25 00:00:00",177,-30
"2015-07-26 00:00:00",92,-29
"2015-07-27 00:00:00",59,-37
"2015-07-28 00:00:00",53,-15
"2015-07-29 00:00:00",87,-22
"2015-07-30 00:00:00",72,-14
"2015-07-31 00:00:00",70,-33
"2015-08-01 00:00:00",66,-19
"2015-08-02 00:00:00",58,-11
"2015-08-03 00:00:00",66,-26
"2015-08-04 00:00:00",86,-23
"2015-08-05 00:00:00",67,-23
"2015-08-06 00:00:00",84,-9
"2015-08-07 00:00:00",87,-10
"2015-08-08 00:00:00",63,-11
"2015-08-09 00:00:00",67,-28
"2015-08-10 00:00:00",57,-22
"2015-08-11 00:00:00",97,-22
"2015-08-12 00:00:00",55,-28
"2015-08-13 00:00:00",69,-19
"2015-08-14 00:00:00",78,-8
"2015-08-15 00:00:00",62,-17
"2015-08-16 00:00:00",63,-2
"2015-08-17 00:00:00",82,-6
"2015-08-18 00:00:00",69,-16
"2015-08-19 00:00:00",77,-15
"2015-08-20 00:00:00",50,-16
"2015-08-21 00:00:00",72,-11
"2015-08-22 00:00:00",70,-20
"2015-08-23 00:00:00",70,-26
"2015-08-24 00:00:00",47,-14
"2015-08-25 00:00:00",60,-15
"2015-08-26 00:00:00",65,-19
"2015-08-27 00:00:00",56,-3
"2015-08-28 00:00:00",62,-21
"2015-08-29 00:00:00",76,-11
"2015-08-30 00:00:00",64,-21
"2015-08-31 00:00:00",43,-11
"2015-09-01 00:00:00",84,-13
"2015-09-02 00:00:00",42,-4
"2015-09-03 00:00:00",43,-11
"2015-09-04 00:00:00",51,-3
"2015-09-05 00:00:00",57,-13
"2015-09-06 00:00:00",84,-24
"2015-09-07 00:00:00",72,-31
"2015-09-08 00:00:00",42,-21
"2015-09-09 00:00:00",55,-9
"2015-09-10 00:00:00",58,-14
"2015-09-11 00:00:00",50,-15
"2015-09-12 00:00:00",44,-16
"2015-09-13 00:00:00",42,-24
"2015-09-14 00:00:00",71,-20
"2015-09-15 00:00:00",44,-14
"2015-09-16 00:00:00",43,-12
"2015-09-17 00:00:00",60,-16
"2015-09-18 00:00:00",60,-13
"2015-09-19 00:00:00",65,-10
"2015-09-20 00:00:00",78,-42
"2015-09-21 00:00:00",58,-15
"2015-09-22 00:00:00",36,-6
"2015-09-23 00:00:00",51,-12
"2015-09-24 00:00:00",53,-14
