"DateTime","Positive reviews","Negative reviews"
"2020-10-07 00:00:00",1823,-434
"2020-10-08 00:00:00",2976,-627
"2020-10-09 00:00:00",2165,-377
"2020-10-10 00:00:00",1572,-247
"2020-10-11 00:00:00",1410,-207
"2020-10-12 00:00:00",1442,-220
"2020-10-13 00:00:00",1081,-100
"2020-10-14 00:00:00",1278,-123
"2020-10-15 00:00:00",1180,-76
"2020-10-16 00:00:00",815,-74
"2020-10-17 00:00:00",643,-51
"2020-10-18 00:00:00",551,-78
"2020-10-19 00:00:00",601,-79
"2020-10-20 00:00:00",461,-32
"2020-10-21 00:00:00",412,-45
"2020-10-22 00:00:00",309,-26
"2020-10-23 00:00:00",303,-35
"2020-10-24 00:00:00",279,-42
"2020-10-25 00:00:00",305,-34
"2020-10-26 00:00:00",339,-53
"2020-10-27 00:00:00",276,-24
"2020-10-28 00:00:00",427,-34
"2020-10-29 00:00:00",216,-19
"2020-10-30 00:00:00",152,-34
"2020-10-31 00:00:00",183,-16
"2020-11-01 00:00:00",183,-37
"2020-11-02 00:00:00",154,-34
"2020-11-03 00:00:00",159,-16
"2020-11-04 00:00:00",134,-17
"2020-11-05 00:00:00",108,-22
"2020-11-06 00:00:00",122,-19
"2020-11-07 00:00:00",96,-25
"2020-11-08 00:00:00",117,-25
"2020-11-09 00:00:00",145,-19
"2020-11-10 00:00:00",103,-13
"2020-11-11 00:00:00",92,-15
"2020-11-12 00:00:00",81,-22
"2020-11-13 00:00:00",77,-2
"2020-11-14 00:00:00",97,-24
"2020-11-15 00:00:00",86,-25
"2020-11-16 00:00:00",74,-15
"2020-11-17 00:00:00",62,-15
"2020-11-18 00:00:00",64,-5
"2020-11-19 00:00:00",43,-6
"2020-11-20 00:00:00",44,-8
"2020-11-21 00:00:00",45,-11
"2020-11-22 00:00:00",68,-5
"2020-11-23 00:00:00",74,-26
"2020-11-24 00:00:00",59,-10
"2020-11-25 00:00:00",40,-8
"2020-11-26 00:00:00",1587,-29
"2020-11-27 00:00:00",439,-19
"2020-11-28 00:00:00",393,-14
"2020-11-29 00:00:00",321,-11
"2020-11-30 00:00:00",279,-6
"2020-12-01 00:00:00",298,-9
"2020-12-02 00:00:00",167,-12
"2020-12-03 00:00:00",193,-13
"2020-12-04 00:00:00",81,-11
"2020-12-05 00:00:00",55,-5
"2020-12-06 00:00:00",56,-10
"2020-12-07 00:00:00",72,-4
"2020-12-08 00:00:00",64,-7
"2020-12-09 00:00:00",93,-14
"2020-12-10 00:00:00",91,-7
"2020-12-11 00:00:00",51,-2
"2020-12-12 00:00:00",39,
"2020-12-13 00:00:00",45,-6
