"DateTime","Positive reviews","Negative reviews"
"2021-12-18 00:00:00",3,-1
"2021-12-19 00:00:00",1,
"2021-12-20 00:00:00",1,
"2021-12-21 00:00:00",,
"2021-12-22 00:00:00",1,
"2021-12-23 00:00:00",1,
"2021-12-24 00:00:00",,
"2021-12-25 00:00:00",2,
"2021-12-26 00:00:00",,
"2021-12-27 00:00:00",,
"2021-12-28 00:00:00",,
"2021-12-29 00:00:00",,
"2021-12-30 00:00:00",,
"2021-12-31 00:00:00",2,
"2022-01-01 00:00:00",,
"2022-01-02 00:00:00",4,
"2022-01-03 00:00:00",3,
"2022-01-04 00:00:00",2,
"2022-01-05 00:00:00",2,
"2022-01-06 00:00:00",9,
"2022-01-07 00:00:00",107,
"2022-01-08 00:00:00",179,-1
"2022-01-09 00:00:00",203,-1
"2022-01-10 00:00:00",183,
"2022-01-11 00:00:00",370,-3
"2022-01-12 00:00:00",175,
"2022-01-13 00:00:00",196,
"2022-01-14 00:00:00",218,-3
"2022-01-15 00:00:00",227,-6
"2022-01-16 00:00:00",345,
"2022-01-17 00:00:00",432,-5
"2022-01-18 00:00:00",432,-5
"2022-01-19 00:00:00",445,-3
"2022-01-20 00:00:00",453,-3
"2022-01-21 00:00:00",452,-1
"2022-01-22 00:00:00",542,-8
"2022-01-23 00:00:00",776,-8
"2022-01-24 00:00:00",948,
"2022-01-25 00:00:00",1082,-5
"2022-01-26 00:00:00",1337,-16
"2022-01-27 00:00:00",1440,-11
"2022-01-28 00:00:00",1416,-18
"2022-01-29 00:00:00",1358,-15
"2022-01-30 00:00:00",1664,-18
"2022-01-31 00:00:00",2360,-17
"2022-02-01 00:00:00",1882,-12
"2022-02-02 00:00:00",1693,-20
"2022-02-03 00:00:00",2010,-20
"2022-02-04 00:00:00",1685,-19
"2022-02-05 00:00:00",1470,-8
"2022-02-06 00:00:00",1722,-15
"2022-02-07 00:00:00",1961,-20
"2022-02-08 00:00:00",3093,-44
"2022-02-09 00:00:00",1202,-19
"2022-02-10 00:00:00",1124,-16
"2022-02-11 00:00:00",927,-13
"2022-02-12 00:00:00",1277,-26
"2022-02-13 00:00:00",1452,-16
"2022-02-14 00:00:00",1381,-9
"2022-02-15 00:00:00",1164,-14
"2022-02-16 00:00:00",1061,-8
"2022-02-17 00:00:00",964,-22
"2022-02-18 00:00:00",981,-11
"2022-02-19 00:00:00",1116,-13
"2022-02-20 00:00:00",1298,-19
"2022-02-21 00:00:00",1295,-8
"2022-02-22 00:00:00",993,-14
"2022-02-23 00:00:00",865,-12
"2022-02-24 00:00:00",969,-15
"2022-02-25 00:00:00",636,-9
"2022-02-26 00:00:00",595,-12
"2022-02-27 00:00:00",631,-10
"2022-02-28 00:00:00",640,-7
"2022-03-01 00:00:00",633,-12
"2022-03-02 00:00:00",674,-3
"2022-03-03 00:00:00",1348,-15
