"DateTime","Followers"
"2021-10-16 00:00:00",59967
"2021-10-17 00:00:00",59970
"2021-10-18 00:00:00",59981
"2021-10-19 00:00:00",59987
"2021-10-20 00:00:00",59992
"2021-10-21 00:00:00",60003
"2021-10-22 00:00:00",60008
"2021-10-23 00:00:00",60017
"2021-10-24 00:00:00",60023
"2021-10-25 00:00:00",60032
"2021-10-26 00:00:00",60041
"2021-10-27 00:00:00",60050
"2021-10-28 00:00:00",60050
"2021-10-29 00:00:00",60068
"2021-10-30 00:00:00",60098
"2021-10-31 00:00:00",60123
"2021-11-01 00:00:00",60147
"2021-11-02 00:00:00",60164
"2021-11-03 00:00:00",60172
"2021-11-04 00:00:00",60181
"2021-11-05 00:00:00",60187
"2021-11-06 00:00:00",60200
"2021-11-07 00:00:00",60212
"2021-11-08 00:00:00",60217
"2021-11-09 00:00:00",60223
"2021-11-10 00:00:00",60225
"2021-11-11 00:00:00",60231
"2021-11-12 00:00:00",60229
"2021-11-13 00:00:00",60236
"2021-11-14 00:00:00",60237
"2021-11-15 00:00:00",60242
"2021-11-16 00:00:00",60249
"2021-11-17 00:00:00",60256
"2021-11-18 00:00:00",60258
"2021-11-19 00:00:00",60260
"2021-11-20 00:00:00",60269
"2021-11-21 00:00:00",60275
"2021-11-22 00:00:00",60286
"2021-11-23 00:00:00",60289
"2021-11-24 00:00:00",60294
"2021-11-25 00:00:00",60311
"2021-11-26 00:00:00",60336
"2021-11-27 00:00:00",60353
"2021-11-28 00:00:00",60367
"2021-11-29 00:00:00",60388
"2021-11-30 00:00:00",60404
"2021-12-01 00:00:00",60427
"2021-12-02 00:00:00",60440
"2021-12-03 00:00:00",60449
"2021-12-04 00:00:00",60457
"2021-12-05 00:00:00",60461
"2021-12-06 00:00:00",60473
"2021-12-07 00:00:00",60481
"2021-12-08 00:00:00",60489
"2021-12-09 00:00:00",60496
"2021-12-10 00:00:00",60509
"2021-12-11 00:00:00",60516
"2021-12-12 00:00:00",60544
"2021-12-13 00:00:00",60556
"2021-12-14 00:00:00",60564
"2021-12-15 00:00:00",60572
"2021-12-16 00:00:00",60581
"2021-12-17 00:00:00",60589
"2021-12-18 00:00:00",60604
"2021-12-19 00:00:00",60639
"2021-12-20 00:00:00",60677
"2021-12-21 00:00:00",60700
"2021-12-22 00:00:00",60738
"2021-12-23 00:00:00",60806
"2021-12-24 00:00:00",60848
"2021-12-25 00:00:00",60878
"2021-12-26 00:00:00",60905
"2021-12-27 00:00:00",60943
"2021-12-28 00:00:00",60968
"2021-12-29 00:00:00",61006
"2021-12-30 00:00:00",61033
"2021-12-31 00:00:00",61071
"2022-01-01 00:00:00",61093
"2022-01-02 00:00:00",61117
"2022-01-03 00:00:00",61143
"2022-01-04 00:00:00",61176
"2022-01-05 00:00:00",61206
"2022-01-06 00:00:00",61238
"2022-01-07 00:00:00",61268
"2022-01-08 00:00:00",61285
"2022-01-09 00:00:00",61302
"2022-01-10 00:00:00",61315
"2022-01-11 00:00:00",61339
"2022-01-12 00:00:00",61355
"2022-01-13 00:00:00",61373
"2022-01-14 00:00:00",61387
"2022-01-15 00:00:00",61410
"2022-01-16 00:00:00",61437
"2022-01-17 00:00:00",61458
"2022-01-18 00:00:00",61465
"2022-01-19 00:00:00",61482
"2022-01-20 00:00:00",61493
"2022-01-21 00:00:00",61504
"2022-01-22 00:00:00",61519
"2022-01-23 00:00:00",61529
"2022-01-24 00:00:00",61539
"2022-01-25 00:00:00",61556
"2022-01-26 00:00:00",61576
"2022-01-27 00:00:00",61584
"2022-01-28 00:00:00",61620
"2022-01-29 00:00:00",61647
"2022-01-30 00:00:00",61668
"2022-01-31 00:00:00",61693
"2022-02-01 00:00:00",61723
"2022-02-02 00:00:00",61750
"2022-02-03 00:00:00",61772
"2022-02-04 00:00:00",61780
"2022-02-05 00:00:00",61788
"2022-02-06 00:00:00",61793
"2022-02-07 00:00:00",61811
"2022-02-08 00:00:00",61829
"2022-02-09 00:00:00",61835
"2022-02-10 00:00:00",61844
"2022-02-11 00:00:00",61851
"2022-02-12 00:00:00",61859
"2022-02-13 00:00:00",61863
"2022-02-14 00:00:00",61876
"2022-02-15 00:00:00",61885
"2022-02-16 00:00:00",61893
"2022-02-17 00:00:00",61904
"2022-02-18 00:00:00",61912
"2022-02-19 00:00:00",61920
"2022-02-20 00:00:00",61939
"2022-02-21 00:00:00",61943
"2022-02-22 00:00:00",61949
"2022-02-23 00:00:00",61957
"2022-02-24 00:00:00",61963
"2022-02-25 00:00:00",61964
"2022-02-26 00:00:00",61968
"2022-02-27 00:00:00",61980
"2022-02-28 00:00:00",62006
"2022-03-01 00:00:00",62016
"2022-03-02 00:00:00",62029
"2022-03-03 00:00:00",62040
"2022-03-04 00:00:00",62049
"2022-03-05 00:00:00",62059
"2022-03-06 00:00:00",62072
"2022-03-07 00:00:00",62075
"2022-03-08 00:00:00",62082
"2022-03-09 00:00:00",62086
"2022-03-10 00:00:00",62090
"2022-03-11 00:00:00",62095
"2022-03-12 00:00:00",62099
"2022-03-13 00:00:00",62109
"2022-03-14 00:00:00",62120
"2022-03-15 00:00:00",62124
"2022-03-16 00:00:00",62130
"2022-03-17 00:00:00",62136
"2022-03-18 00:00:00",62141
"2022-03-19 00:00:00",62143
"2022-03-20 00:00:00",62154
"2022-03-21 00:00:00",62159
"2022-03-22 00:00:00",62150
"2022-03-23 00:00:00",62145
"2022-03-24 00:00:00",62148
"2022-03-25 00:00:00",62153
"2022-03-26 00:00:00",62154
"2022-03-27 00:00:00",62162
"2022-03-28 00:00:00",62168
"2022-03-29 00:00:00",62174
"2022-03-30 00:00:00",62181
"2022-03-31 00:00:00",62181
"2022-04-01 00:00:00",62185
"2022-04-02 00:00:00",62191
"2022-04-03 00:00:00",62197
"2022-04-04 00:00:00",62205
"2022-04-05 00:00:00",62208
"2022-04-06 00:00:00",62220
"2022-04-07 00:00:00",62222
"2022-04-08 00:00:00",62228
"2022-04-09 00:00:00",62236
"2022-04-10 00:00:00",62238
"2022-04-11 00:00:00",62243
"2022-04-12 00:00:00",62246
"2022-04-13 00:00:00",62249
"2022-04-14 00:00:00",62256
"2022-04-15 00:00:00",62259
"2022-04-16 00:00:00",62264
"2022-04-17 00:00:00",62267
"2022-04-18 00:00:00",62259
"2022-04-19 00:00:00",62275
"2022-04-20 00:00:00",62296
"2022-04-21 00:00:00",62304
"2022-04-22 00:00:00",62320
"2022-04-23 00:00:00",62336
"2022-04-24 00:00:00",62346
"2022-04-25 00:00:00",62362
"2022-04-26 00:00:00",62372
"2022-04-27 00:00:00",62383
"2022-04-28 00:00:00",62393
"2022-04-29 00:00:00",62400
"2022-04-30 00:00:00",62413
"2022-05-01 00:00:00",62417
"2022-05-02 00:00:00",62421
"2022-05-03 00:00:00",62428
"2022-05-04 00:00:00",62438
"2022-05-05 00:00:00",62442
"2022-05-06 00:00:00",62443
"2022-05-07 00:00:00",62448
"2022-05-08 00:00:00",62455
"2022-05-09 00:00:00",62464
"2022-05-10 00:00:00",62462
"2022-05-11 00:00:00",62467
"2022-05-12 00:00:00",62472
"2022-05-13 00:00:00",62472
"2022-05-14 00:00:00",62482
"2022-05-15 00:00:00",62486
"2022-05-16 00:00:00",62494
"2022-05-17 00:00:00",62500
"2022-05-18 00:00:00",62501
"2022-05-19 00:00:00",62506
"2022-05-20 00:00:00",62514
"2022-05-21 00:00:00",62515
"2022-05-22 00:00:00",62517
"2022-05-23 00:00:00",62520
"2022-05-24 00:00:00",62524
"2022-05-25 00:00:00",62525
"2022-05-26 00:00:00",62529
"2022-05-27 00:00:00",62535
"2022-05-28 00:00:00",62537
"2022-05-29 00:00:00",62544
"2022-05-30 00:00:00",62550
"2022-05-31 00:00:00",62559
"2022-06-01 00:00:00",62563
"2022-06-02 00:00:00",62571
"2022-06-03 00:00:00",62576
"2022-06-04 00:00:00",62578
"2022-06-05 00:00:00",62586
"2022-06-06 00:00:00",62587
"2022-06-07 00:00:00",62597
"2022-06-08 00:00:00",62601
"2022-06-09 00:00:00",62599
"2022-06-10 00:00:00",62596
"2022-06-11 00:00:00",62598
"2022-06-12 00:00:00",62620
"2022-06-13 00:00:00",62639
"2022-06-14 00:00:00",62643
"2022-06-15 00:00:00",62644
"2022-06-16 00:00:00",62648
"2022-06-17 00:00:00",62652
"2022-06-18 00:00:00",62655
"2022-06-19 00:00:00",62658
"2022-06-20 00:00:00",62660
"2022-06-21 00:00:00",62663
"2022-06-22 00:00:00",62666
"2022-06-23 00:00:00",62668
"2022-06-24 00:00:00",62672
"2022-06-25 00:00:00",62684
"2022-06-26 00:00:00",62688
"2022-06-27 00:00:00",62693
"2022-06-28 00:00:00",62691
"2022-06-29 00:00:00",62697
"2022-06-30 00:00:00",62711
"2022-07-01 00:00:00",62716
"2022-07-02 00:00:00",62721
"2022-07-03 00:00:00",62732
"2022-07-04 00:00:00",62746
"2022-07-05 00:00:00",62753
"2022-07-06 00:00:00",62764
"2022-07-07 00:00:00",62773
"2022-07-08 00:00:00",62778
"2022-07-09 00:00:00",62783
"2022-07-10 00:00:00",62782
"2022-07-11 00:00:00",62781
"2022-07-12 00:00:00",62782
"2022-07-13 00:00:00",62791
"2022-07-14 00:00:00",62796
"2022-07-15 00:00:00",62801
"2022-07-16 00:00:00",62803
"2022-07-17 00:00:00",62803
"2022-07-18 00:00:00",62809
"2022-07-19 00:00:00",62818
"2022-07-20 00:00:00",62815
"2022-07-21 00:00:00",62820
"2022-07-22 00:00:00",62819
"2022-07-23 00:00:00",62819
"2022-07-24 00:00:00",62827
"2022-07-25 00:00:00",62828
"2022-07-26 00:00:00",62831
"2022-07-27 00:00:00",62836
"2022-07-28 00:00:00",62837
"2022-07-29 00:00:00",62839
"2022-07-30 00:00:00",62845
"2022-07-31 00:00:00",62842
"2022-08-01 00:00:00",62846
"2022-08-02 00:00:00",62850
"2022-08-03 00:00:00",62855
"2022-08-04 00:00:00",62860
"2022-08-05 00:00:00",62864
"2022-08-06 00:00:00",62868
"2022-08-07 00:00:00",62874
"2022-08-08 00:00:00",62877
"2022-08-09 00:00:00",62931
"2022-08-10 00:00:00",62966
"2022-08-11 00:00:00",62987
"2022-08-12 00:00:00",63009
"2022-08-13 00:00:00",63015
"2022-08-14 00:00:00",63013
"2022-08-15 00:00:00",63021
"2022-08-16 00:00:00",63032
"2022-08-17 00:00:00",63034
"2022-08-18 00:00:00",63038
"2022-08-19 00:00:00",63042
"2022-08-20 00:00:00",63045
"2022-08-21 00:00:00",63045
"2022-08-22 00:00:00",63048
"2022-08-23 00:00:00",63055
"2022-08-24 00:00:00",63058
"2022-08-25 00:00:00",63054
"2022-08-26 00:00:00",63057
"2022-08-27 00:00:00",63060
"2022-08-28 00:00:00",63060
"2022-08-29 00:00:00",63063
"2022-08-30 00:00:00",63065
"2022-08-31 00:00:00",63068
"2022-09-01 00:00:00",63070
"2022-09-02 00:00:00",63073
"2022-09-03 00:00:00",63073
"2022-09-04 00:00:00",63079
"2022-09-05 00:00:00",63083
"2022-09-06 00:00:00",63090
"2022-09-07 00:00:00",63099
"2022-09-08 00:00:00",63100
"2022-09-09 00:00:00",63102
"2022-09-10 00:00:00",63104
"2022-09-11 00:00:00",63107
"2022-09-12 00:00:00",63116
"2022-09-13 00:00:00",63133
"2022-09-14 00:00:00",63143
"2022-09-15 00:00:00",63152
"2022-09-16 00:00:00",63163
"2022-09-17 00:00:00",63174
"2022-09-18 00:00:00",63186
"2022-09-19 00:00:00",63184
"2022-09-20 00:00:00",63194
"2022-09-21 00:00:00",63201
"2022-09-22 00:00:00",63205
"2022-09-23 00:00:00",63214
"2022-09-24 00:00:00",63219
"2022-09-25 00:00:00",63226
"2022-09-26 00:00:00",63232
"2022-09-27 00:00:00",63238
"2022-09-28 00:00:00",63251
"2022-09-29 00:00:00",63254
"2022-09-30 00:00:00",63260
"2022-10-01 00:00:00",63273
"2022-10-02 00:00:00",63280
"2022-10-03 00:00:00",63285
"2022-10-04 00:00:00",63285
"2022-10-05 00:00:00",63285
"2022-10-06 00:00:00",63287
"2022-10-07 00:00:00",63291
"2022-10-08 00:00:00",63299
"2022-10-09 00:00:00",63305
"2022-10-10 00:00:00",63306
"2022-10-11 00:00:00",63313
"2022-10-12 00:00:00",63318
"2022-10-13 00:00:00",63319
"2022-10-14 00:00:00",63315
"2022-10-15 00:00:00",63327
"2022-10-16 00:00:00",63338
"2022-10-17 00:00:00",63344
"2022-10-18 00:00:00",63345
"2022-10-19 00:00:00",63349
"2022-10-20 00:00:00",63355
"2022-10-21 00:00:00",63359
"2022-10-22 00:00:00",63358
"2022-10-23 00:00:00",63364
"2022-10-24 00:00:00",63371
"2022-10-25 00:00:00",63380
"2022-10-26 00:00:00",63393
"2022-10-27 00:00:00",63463
"2022-10-28 00:00:00",63491
"2022-10-29 00:00:00",63518
"2022-10-30 00:00:00",63541
"2022-10-31 00:00:00",63558
"2022-11-01 00:00:00",63583
"2022-11-02 00:00:00",63600
"2022-11-03 00:00:00",63608
"2022-11-04 00:00:00",63618
"2022-11-05 00:00:00",63623
"2022-11-06 00:00:00",63634
"2022-11-07 00:00:00",63639
"2022-11-08 00:00:00",63646
"2022-11-09 00:00:00",63655
"2022-11-10 00:00:00",63658
"2022-11-11 00:00:00",63665
"2022-11-12 00:00:00",63667
"2022-11-13 00:00:00",63672
"2022-11-14 00:00:00",63678
"2022-11-15 00:00:00",63689
"2022-11-16 00:00:00",63694
"2022-11-17 00:00:00",63701
"2022-11-18 00:00:00",63703
"2022-11-19 00:00:00",63711
"2022-11-20 00:00:00",63722
"2022-11-21 00:00:00",63732
"2022-11-22 00:00:00",63745
"2022-11-23 00:00:00",63765
"2022-11-24 00:00:00",63795
"2022-11-25 00:00:00",63818
"2022-11-26 00:00:00",63834
"2022-11-27 00:00:00",63859
"2022-11-28 00:00:00",63875
"2022-11-29 00:00:00",63900
"2022-11-30 00:00:00",63919
"2022-12-01 00:00:00",63936
"2022-12-02 00:00:00",63949
"2022-12-03 00:00:00",63951
"2022-12-04 00:00:00",63962
"2022-12-05 00:00:00",63974
"2022-12-06 00:00:00",63980
"2022-12-07 00:00:00",63996
"2022-12-08 00:00:00",64002
"2022-12-09 00:00:00",64020
"2022-12-10 00:00:00",64042
"2022-12-11 00:00:00",64063
"2022-12-12 00:00:00",64082
"2022-12-13 00:00:00",64089
"2022-12-14 00:00:00",64107
"2022-12-15 00:00:00",64118
"2022-12-16 00:00:00",64127
"2022-12-17 00:00:00",64142
"2022-12-18 00:00:00",64154
"2022-12-19 00:00:00",64171
"2022-12-20 00:00:00",64184
"2022-12-21 00:00:00",64198
"2022-12-22 00:00:00",64209
"2022-12-23 00:00:00",64230
"2022-12-24 00:00:00",64259
"2022-12-25 00:00:00",64281
"2022-12-26 00:00:00",64294
"2022-12-27 00:00:00",64310
"2022-12-28 00:00:00",64324
"2022-12-29 00:00:00",64344
"2022-12-30 00:00:00",64370
"2022-12-31 00:00:00",64388
"2023-01-01 00:00:00",64412
"2023-01-02 00:00:00",64430
"2023-01-03 00:00:00",64443
"2023-01-04 00:00:00",64471
"2023-01-05 00:00:00",64475
"2023-01-06 00:00:00",64490
"2023-01-07 00:00:00",64506
"2023-01-08 00:00:00",64521
"2023-01-09 00:00:00",64527
"2023-01-10 00:00:00",64538
"2023-01-11 00:00:00",64541
"2023-01-12 00:00:00",64551
"2023-01-13 00:00:00",64552
"2023-01-14 00:00:00",64551
"2023-01-15 00:00:00",64559
"2023-01-16 00:00:00",64570
"2023-01-17 00:00:00",64582
"2023-01-18 00:00:00",64593
"2023-01-19 00:00:00",64618
"2023-01-20 00:00:00",64636
"2023-01-21 00:00:00",64652
"2023-01-22 00:00:00",64666
"2023-01-23 00:00:00",64671
"2023-01-24 00:00:00",64687
"2023-01-25 00:00:00",64702
"2023-01-26 00:00:00",64720
"2023-01-27 00:00:00",64728
"2023-01-28 00:00:00",64733
"2023-01-29 00:00:00",64742
"2023-01-30 00:00:00",64753
"2023-01-31 00:00:00",64758
"2023-02-01 00:00:00",64770
"2023-02-02 00:00:00",64775
"2023-02-03 00:00:00",64782
"2023-02-04 00:00:00",64789
"2023-02-05 00:00:00",64790
"2023-02-06 00:00:00",64812
"2023-02-07 00:00:00",64816
"2023-02-08 00:00:00",64823
"2023-02-09 00:00:00",64829
"2023-02-10 00:00:00",64841
"2023-02-11 00:00:00",64845
"2023-02-12 00:00:00",64858
"2023-02-13 00:00:00",64865
"2023-02-14 00:00:00",64870
"2023-02-15 00:00:00",64883
"2023-02-16 00:00:00",64889
"2023-02-17 00:00:00",64895
"2023-02-18 00:00:00",64911
"2023-02-19 00:00:00",64916
"2023-02-20 00:00:00",64920
"2023-02-21 00:00:00",64929
"2023-02-22 00:00:00",64935
"2023-02-23 00:00:00",64945
"2023-02-24 00:00:00",64951
"2023-02-25 00:00:00",64959
"2023-02-26 00:00:00",64969
"2023-02-27 00:00:00",64975
"2023-02-28 00:00:00",64980
"2023-03-01 00:00:00",64982
"2023-03-02 00:00:00",64982
"2023-03-03 00:00:00",64983
"2023-03-04 00:00:00",64984
"2023-03-05 00:00:00",64993
"2023-03-06 00:00:00",64997
"2023-03-07 00:00:00",65002
"2023-03-08 00:00:00",65008
"2023-03-09 00:00:00",65011
"2023-03-10 00:00:00",65017
"2023-03-11 00:00:00",65017
"2023-03-12 00:00:00",65017
"2023-03-13 00:00:00",65022
"2023-03-14 00:00:00",65025
"2023-03-15 00:00:00",65028
"2023-03-16 00:00:00",65027
"2023-03-17 00:00:00",65038
"2023-03-18 00:00:00",65052
"2023-03-19 00:00:00",65067
"2023-03-20 00:00:00",65078
"2023-03-21 00:00:00",65091
"2023-03-22 00:00:00",65107
"2023-03-23 00:00:00",65125
"2023-03-24 00:00:00",65142
"2023-03-25 00:00:00",65142
"2023-03-26 00:00:00",65150
"2023-03-27 00:00:00",65150
"2023-03-28 00:00:00",65164
"2023-03-29 00:00:00",65165
"2023-03-30 00:00:00",65169
"2023-03-31 00:00:00",65163
"2023-04-01 00:00:00",65166
"2023-04-02 00:00:00",65167
"2023-04-03 00:00:00",65173
"2023-04-04 00:00:00",65173
"2023-04-05 00:00:00",65179
"2023-04-06 00:00:00",65181
"2023-04-07 00:00:00",65188
"2023-04-08 00:00:00",65193
"2023-04-09 00:00:00",65195
"2023-04-10 00:00:00",65194
"2023-04-11 00:00:00",65194
"2023-04-12 00:00:00",65197
"2023-04-13 00:00:00",65197
"2023-04-14 00:00:00",65197
"2023-04-15 00:00:00",65240
"2023-04-16 00:00:00",65244
"2023-04-17 00:00:00",65258
"2023-04-18 00:00:00",65264
"2023-04-19 00:00:00",65265
"2023-04-20 00:00:00",65277
"2023-04-21 00:00:00",65287
"2023-04-22 00:00:00",65292
"2023-04-23 00:00:00",65303
"2023-04-24 00:00:00",65312
"2023-04-25 00:00:00",65320
"2023-04-26 00:00:00",65327
"2023-04-27 00:00:00",65333
"2023-04-28 00:00:00",65341
"2023-04-29 00:00:00",65344
"2023-04-30 00:00:00",65349
"2023-05-01 00:00:00",65352
"2023-05-02 00:00:00",65351
"2023-05-03 00:00:00",65355
"2023-05-04 00:00:00",65353
"2023-05-05 00:00:00",65359
"2023-05-06 00:00:00",65358
"2023-05-07 00:00:00",65372
"2023-05-08 00:00:00",65374
"2023-05-09 00:00:00",65380
"2023-05-10 00:00:00",65383
"2023-05-11 00:00:00",65383
"2023-05-12 00:00:00",65394
"2023-05-13 00:00:00",65395
"2023-05-14 00:00:00",65405
"2023-05-15 00:00:00",65409
"2023-05-16 00:00:00",65414
"2023-05-17 00:00:00",65415
"2023-05-18 00:00:00",65415
"2023-05-19 00:00:00",65424
"2023-05-20 00:00:00",65432
"2023-05-21 00:00:00",65437
"2023-05-22 00:00:00",65443
"2023-05-23 00:00:00",65450
"2023-05-24 00:00:00",65446
"2023-05-25 00:00:00",65451
"2023-05-26 00:00:00",65452
"2023-05-27 00:00:00",65456
"2023-05-28 00:00:00",65460
"2023-05-29 00:00:00",65465
"2023-05-30 00:00:00",65464
"2023-05-31 00:00:00",65474
"2023-06-01 00:00:00",65478
"2023-06-02 00:00:00",65481
"2023-06-03 00:00:00",65480
"2023-06-04 00:00:00",65484
"2023-06-05 00:00:00",65489
"2023-06-06 00:00:00",65501
"2023-06-07 00:00:00",65507
"2023-06-08 00:00:00",65510
"2023-06-09 00:00:00",65511
"2023-06-10 00:00:00",65516
"2023-06-11 00:00:00",65519
"2023-06-12 00:00:00",65528
"2023-06-13 00:00:00",65539
"2023-06-14 00:00:00",65554
"2023-06-15 00:00:00",65558
"2023-06-16 00:00:00",65565
"2023-06-17 00:00:00",65569
"2023-06-18 00:00:00",65580
"2023-06-19 00:00:00",65580
"2023-06-20 00:00:00",65579
"2023-06-21 00:00:00",65582
"2023-06-22 00:00:00",65581
"2023-06-23 00:00:00",65580
"2023-06-24 00:00:00",65582
"2023-06-25 00:00:00",65591
"2023-06-26 00:00:00",65589
"2023-06-27 00:00:00",65598
"2023-06-28 00:00:00",65594
"2023-06-29 00:00:00",65605
"2023-06-30 00:00:00",65629
"2023-07-01 00:00:00",65650
"2023-07-02 00:00:00",65664
"2023-07-03 00:00:00",65679
"2023-07-04 00:00:00",65698
"2023-07-05 00:00:00",65716
"2023-07-06 00:00:00",65729
"2023-07-07 00:00:00",65743
"2023-07-08 00:00:00",65760
"2023-07-09 00:00:00",65774
"2023-07-10 00:00:00",65781
"2023-07-11 00:00:00",65789
"2023-07-12 00:00:00",65795
"2023-07-13 00:00:00",65812
"2023-07-14 00:00:00",65820
"2023-07-15 00:00:00",65823
"2023-07-16 00:00:00",65825
"2023-07-17 00:00:00",65836
"2023-07-18 00:00:00",65841
"2023-07-19 00:00:00",65846
"2023-07-20 00:00:00",65846
"2023-07-21 00:00:00",65853
"2023-07-22 00:00:00",65857
"2023-07-23 00:00:00",65868
"2023-07-24 00:00:00",65874
"2023-07-25 00:00:00",65880
"2023-07-26 00:00:00",65880
"2023-07-27 00:00:00",65880
"2023-07-28 00:00:00",65883
"2023-07-29 00:00:00",65898
"2023-07-30 00:00:00",65910
"2023-07-31 00:00:00",65914
"2023-08-01 00:00:00",65924
"2023-08-02 00:00:00",65931
"2023-08-03 00:00:00",65946
"2023-08-04 00:00:00",65949
"2023-08-05 00:00:00",65957
"2023-08-06 00:00:00",65966
"2023-08-07 00:00:00",65975
"2023-08-08 00:00:00",65986
"2023-08-09 00:00:00",65996
"2023-08-10 00:00:00",66003
"2023-08-11 00:00:00",66011
"2023-08-12 00:00:00",66019
"2023-08-13 00:00:00",66025
"2023-08-14 00:00:00",66029
"2023-08-15 00:00:00",66034
"2023-08-16 00:00:00",66038
"2023-08-17 00:00:00",66041
"2023-08-18 00:00:00",66051
"2023-08-19 00:00:00",66059
"2023-08-20 00:00:00",66065
"2023-08-21 00:00:00",66075
"2023-08-22 00:00:00",66084
"2023-08-23 00:00:00",66087
"2023-08-24 00:00:00",66084
"2023-08-25 00:00:00",66086
"2023-08-26 00:00:00",66090
"2023-08-27 00:00:00",66096
"2023-08-28 00:00:00",66097
"2023-08-29 00:00:00",66105
"2023-08-30 00:00:00",66107
"2023-08-31 00:00:00",66112
"2023-09-01 00:00:00",66117
"2023-09-02 00:00:00",66118
"2023-09-03 00:00:00",66130
"2023-09-04 00:00:00",66136
"2023-09-05 00:00:00",66136
"2023-09-06 00:00:00",66143
"2023-09-07 00:00:00",66152
"2023-09-08 00:00:00",66155
"2023-09-09 00:00:00",66164
"2023-09-10 00:00:00",66174
"2023-09-11 00:00:00",66181
"2023-09-12 00:00:00",66184
"2023-09-13 00:00:00",66193
"2023-09-14 00:00:00",66199
"2023-09-15 00:00:00",66204
"2023-09-16 00:00:00",66206
"2023-09-17 00:00:00",66216
"2023-09-18 00:00:00",66224
"2023-09-19 00:00:00",66224
"2023-09-20 00:00:00",66229
"2023-09-21 00:00:00",66237
"2023-09-22 00:00:00",66237
"2023-09-23 00:00:00",66243
"2023-09-24 00:00:00",66248
"2023-09-25 00:00:00",66250
"2023-09-26 00:00:00",66265
"2023-09-27 00:00:00",66278
"2023-09-28 00:00:00",66288
"2023-09-29 00:00:00",66291
"2023-09-30 00:00:00",66304
"2023-10-01 00:00:00",66309
"2023-10-02 00:00:00",66323
"2023-10-03 00:00:00",66338
"2023-10-04 00:00:00",66345
"2023-10-05 00:00:00",66358
"2023-10-06 00:00:00",66366
"2023-10-07 00:00:00",66367
"2023-10-08 00:00:00",66377
"2023-10-09 00:00:00",66391
"2023-10-10 00:00:00",66401
"2023-10-11 00:00:00",66402
"2023-10-12 00:00:00",66403
"2023-10-13 00:00:00",66407
"2023-10-14 00:00:00",66411
"2023-10-15 00:00:00",66415
"2023-10-16 00:00:00",66426
"2023-10-17 00:00:00",66431
"2023-10-18 00:00:00",66434
"2023-10-19 00:00:00",66446
"2023-10-20 00:00:00",66447
"2023-10-21 00:00:00",66460
"2023-10-22 00:00:00",66464
"2023-10-23 00:00:00",66468
"2023-10-24 00:00:00",66467
"2023-10-25 00:00:00",66480
"2023-10-26 00:00:00",66479
"2023-10-27 00:00:00",66482
"2023-10-28 00:00:00",66489
"2023-10-29 00:00:00",66497
"2023-10-30 00:00:00",66496
"2023-10-31 00:00:00",66495
"2023-11-01 00:00:00",66497
"2023-11-02 00:00:00",66505
"2023-11-03 00:00:00",66504
"2023-11-04 00:00:00",66512
"2023-11-05 00:00:00",66511
"2023-11-06 00:00:00",66511
"2023-11-07 00:00:00",66510
"2023-11-08 00:00:00",66509
"2023-11-09 00:00:00",66513
"2023-11-10 00:00:00",66515
"2023-11-11 00:00:00",66529
"2023-11-12 00:00:00",66526
"2023-11-13 00:00:00",66530
"2023-11-14 00:00:00",66526
"2023-11-15 00:00:00",66536
"2023-11-16 00:00:00",66534
"2023-11-17 00:00:00",66539
"2023-11-18 00:00:00",66544
"2023-11-19 00:00:00",66556
"2023-11-20 00:00:00",66560
"2023-11-21 00:00:00",66568
"2023-11-22 00:00:00",66580
"2023-11-23 00:00:00",66587
"2023-11-24 00:00:00",66597
"2023-11-25 00:00:00",66610
"2023-11-26 00:00:00",66614
"2023-11-27 00:00:00",66631
"2023-11-28 00:00:00",66637
"2023-11-29 00:00:00",66648
"2023-11-30 00:00:00",66655
"2023-12-01 00:00:00",66654
"2023-12-02 00:00:00",66655
"2023-12-03 00:00:00",66662
"2023-12-04 00:00:00",66668
"2023-12-05 00:00:00",66670
"2023-12-06 00:00:00",66689
"2023-12-07 00:00:00",66701
"2023-12-08 00:00:00",66705
"2023-12-09 00:00:00",66710
"2023-12-10 00:00:00",66714
"2023-12-11 00:00:00",66724
"2023-12-12 00:00:00",66738
"2023-12-13 00:00:00",66747
"2023-12-14 00:00:00",66750
"2023-12-15 00:00:00",66762
"2023-12-16 00:00:00",66763
"2023-12-17 00:00:00",66765
"2023-12-18 00:00:00",66772
"2023-12-19 00:00:00",66775
"2023-12-20 00:00:00",66783
"2023-12-21 00:00:00",66791
"2023-12-22 00:00:00",66796
"2023-12-23 00:00:00",66801
"2023-12-24 00:00:00",66812
"2023-12-25 00:00:00",66829
"2023-12-26 00:00:00",66843
"2023-12-27 00:00:00",66850
"2023-12-28 00:00:00",66851
"2023-12-29 00:00:00",66861
"2023-12-30 00:00:00",66869
"2023-12-31 00:00:00",66876
"2024-01-01 00:00:00",66893
"2024-01-02 00:00:00",66901
"2024-01-03 00:00:00",66904
"2024-01-04 00:00:00",66913
"2024-01-05 00:00:00",66922
"2024-01-06 00:00:00",66919
"2024-01-07 00:00:00",66922
"2024-01-08 00:00:00",66927
"2024-01-09 00:00:00",66935
"2024-01-10 00:00:00",66935
"2024-01-11 00:00:00",66940
"2024-01-12 00:00:00",66938
"2024-01-13 00:00:00",66940
"2024-01-14 00:00:00",66944
"2024-01-15 00:00:00",66947
