"DateTime","Positive reviews","Negative reviews"
"2016-07-15 00:00:00",13,
"2016-07-16 00:00:00",383,-3
"2016-07-17 00:00:00",548,-13
"2016-07-18 00:00:00",340,-9
"2016-07-19 00:00:00",261,-10
"2016-07-20 00:00:00",194,-10
"2016-07-21 00:00:00",133,-6
"2016-07-22 00:00:00",123,-4
"2016-07-23 00:00:00",104,-3
"2016-07-24 00:00:00",104,-3
"2016-07-25 00:00:00",90,-4
"2016-07-26 00:00:00",86,-9
"2016-07-27 00:00:00",75,-1
"2016-07-28 00:00:00",77,-6
"2016-07-29 00:00:00",52,
"2016-07-30 00:00:00",59,-3
"2016-07-31 00:00:00",67,-5
"2016-08-01 00:00:00",56,-2
"2016-08-02 00:00:00",53,-1
"2016-08-03 00:00:00",60,-4
"2016-08-04 00:00:00",51,-1
"2016-08-05 00:00:00",41,-5
"2016-08-06 00:00:00",57,-2
"2016-08-07 00:00:00",41,-5
"2016-08-08 00:00:00",44,-3
"2016-08-09 00:00:00",43,-1
"2016-08-10 00:00:00",37,-8
"2016-08-11 00:00:00",49,
"2016-08-12 00:00:00",47,-2
"2016-08-13 00:00:00",51,
"2016-08-14 00:00:00",58,-9
"2016-08-15 00:00:00",69,-3
"2016-08-16 00:00:00",76,
"2016-08-17 00:00:00",59,
"2016-08-18 00:00:00",49,
"2016-08-19 00:00:00",41,-1
"2016-08-20 00:00:00",51,
"2016-08-21 00:00:00",51,-2
"2016-08-22 00:00:00",49,-3
"2016-08-23 00:00:00",36,-4
"2016-08-24 00:00:00",37,-4
"2016-08-25 00:00:00",36,-2
"2016-08-26 00:00:00",34,-3
"2016-08-27 00:00:00",29,
"2016-08-28 00:00:00",32,-2
"2016-08-29 00:00:00",54,-1
"2016-08-30 00:00:00",58,
"2016-08-31 00:00:00",39,-2
"2016-09-01 00:00:00",40,-2
"2016-09-02 00:00:00",33,
"2016-09-03 00:00:00",31,-1
"2016-09-04 00:00:00",32,-4
"2016-09-05 00:00:00",39,
"2016-09-06 00:00:00",33,
"2016-09-07 00:00:00",30,-3
"2016-09-08 00:00:00",31,-2
"2016-09-09 00:00:00",22,-1
"2016-09-10 00:00:00",34,
"2016-09-11 00:00:00",33,-3
"2016-09-12 00:00:00",30,-4
"2016-09-13 00:00:00",30,
"2016-09-14 00:00:00",30,-1
"2016-09-15 00:00:00",6,
"2016-09-16 00:00:00",39,
"2016-09-17 00:00:00",28,-3
"2016-09-18 00:00:00",37,
"2016-09-19 00:00:00",38,
"2016-09-20 00:00:00",17,-1
"2016-09-21 00:00:00",31,
"2016-09-22 00:00:00",36,
"2016-09-23 00:00:00",29,
"2016-09-24 00:00:00",23,
"2016-09-25 00:00:00",40,-2
"2016-09-26 00:00:00",38,-2
"2016-09-27 00:00:00",31,
"2016-09-28 00:00:00",21,-1
"2016-09-29 00:00:00",29,
"2016-09-30 00:00:00",24,
"2016-10-01 00:00:00",27,
"2016-10-02 00:00:00",9,-1
"2016-10-03 00:00:00",26,-1
"2016-10-04 00:00:00",22,-1
"2016-10-05 00:00:00",16,-1
"2016-10-06 00:00:00",14,-2
"2016-10-07 00:00:00",23,
"2016-10-08 00:00:00",22,
"2016-10-09 00:00:00",29,
"2016-10-10 00:00:00",27,
"2016-10-11 00:00:00",20,-3
