"DateTime","Positive reviews","Negative reviews"
"2019-03-28 00:00:00",11,
"2019-03-29 00:00:00",728,-8
"2019-03-30 00:00:00",2597,-68
"2019-03-31 00:00:00",2445,-97
"2019-04-01 00:00:00",2097,-83
"2019-04-02 00:00:00",1319,-47
"2019-04-03 00:00:00",810,-37
"2019-04-04 00:00:00",750,-50
"2019-04-05 00:00:00",632,-67
"2019-04-06 00:00:00",530,-36
"2019-04-07 00:00:00",519,-40
"2019-04-08 00:00:00",472,-32
"2019-04-09 00:00:00",398,-30
"2019-04-10 00:00:00",328,-25
"2019-04-11 00:00:00",312,-26
"2019-04-12 00:00:00",282,-18
"2019-04-13 00:00:00",222,-11
"2019-04-14 00:00:00",304,-28
"2019-04-15 00:00:00",298,-29
"2019-04-16 00:00:00",245,-11
"2019-04-17 00:00:00",277,-16
"2019-04-18 00:00:00",269,-48
"2019-04-19 00:00:00",255,-21
"2019-04-20 00:00:00",224,-18
"2019-04-21 00:00:00",238,-36
"2019-04-22 00:00:00",274,-18
"2019-04-23 00:00:00",209,-14
"2019-04-24 00:00:00",192,-15
"2019-04-25 00:00:00",183,-9
"2019-04-26 00:00:00",133,-13
"2019-04-27 00:00:00",159,-10
"2019-04-28 00:00:00",190,-14
"2019-04-29 00:00:00",195,-13
"2019-04-30 00:00:00",160,-11
"2019-05-01 00:00:00",116,-20
"2019-05-02 00:00:00",64,-10
"2019-05-03 00:00:00",172,-7
"2019-05-04 00:00:00",137,-15
"2019-05-05 00:00:00",162,-4
"2019-05-06 00:00:00",110,-9
"2019-05-07 00:00:00",99,-7
"2019-05-08 00:00:00",92,-7
"2019-05-09 00:00:00",87,-6
"2019-05-10 00:00:00",73,-7
"2019-05-11 00:00:00",70,-6
"2019-05-12 00:00:00",66,-6
"2019-05-13 00:00:00",101,-8
"2019-05-14 00:00:00",71,-3
"2019-05-15 00:00:00",71,-8
"2019-05-16 00:00:00",,
"2019-05-17 00:00:00",,
"2019-05-18 00:00:00",,
"2019-05-19 00:00:00",,
"2019-05-20 00:00:00",,
"2019-05-21 00:00:00",,
"2019-05-22 00:00:00",,
"2019-05-23 00:00:00",,
"2019-05-24 00:00:00",,
"2019-05-25 00:00:00",,
"2019-05-26 00:00:00",,
"2019-05-27 00:00:00",,
"2019-05-28 00:00:00",,
"2019-05-29 00:00:00",832,-107
"2019-05-30 00:00:00",28,-5
"2019-05-31 00:00:00",38,-1
"2019-06-01 00:00:00",48,-4
"2019-06-02 00:00:00",50,-7
"2019-06-03 00:00:00",68,-6
"2019-06-04 00:00:00",38,-4
"2019-06-05 00:00:00",45,-4
"2019-06-06 00:00:00",44,-4
"2019-06-07 00:00:00",23,-8
"2019-06-08 00:00:00",48,-8
"2019-06-09 00:00:00",45,-5
"2019-06-10 00:00:00",34,-5
"2019-06-11 00:00:00",28,-5
"2019-06-12 00:00:00",35,
"2019-06-13 00:00:00",32,-3
"2019-06-14 00:00:00",39,-9
"2019-06-15 00:00:00",31,-6
"2019-06-16 00:00:00",43,-2
"2019-06-17 00:00:00",24,-5
"2019-06-18 00:00:00",45,-4
"2019-06-19 00:00:00",27,-10
"2019-06-20 00:00:00",29,
"2019-06-21 00:00:00",22,-4
"2019-06-22 00:00:00",34,-1
"2019-06-23 00:00:00",31,-5
"2019-06-24 00:00:00",32,-3
"2019-06-25 00:00:00",21,-2
"2019-06-26 00:00:00",87,-5
"2019-06-27 00:00:00",101,-4
"2019-06-28 00:00:00",87,-9
"2019-06-29 00:00:00",441,-12
"2019-06-30 00:00:00",3336,-33
"2019-07-01 00:00:00",2243,-9
"2019-07-02 00:00:00",2306,-16
"2019-07-03 00:00:00",1755,-11
"2019-07-04 00:00:00",514,-6
"2019-07-05 00:00:00",822,-6
"2019-07-06 00:00:00",493,-7
"2019-07-07 00:00:00",529,-3
"2019-07-08 00:00:00",349,-9
"2019-07-09 00:00:00",33,
"2019-07-10 00:00:00",34,-9
"2019-07-11 00:00:00",67,-3
"2019-07-12 00:00:00",17,
"2019-07-13 00:00:00",44,-4
