"DateTime","Positive reviews","Negative reviews"
"2017-05-24 00:00:00",7,-5
"2017-05-25 00:00:00",29,-13
"2017-05-26 00:00:00",98,-32
"2017-05-27 00:00:00",89,-20
"2017-05-28 00:00:00",104,-27
"2017-05-29 00:00:00",96,-51
"2017-05-30 00:00:00",106,-40
"2017-05-31 00:00:00",90,-30
"2017-06-01 00:00:00",107,-25
"2017-06-02 00:00:00",91,-39
"2017-06-03 00:00:00",55,-16
"2017-06-04 00:00:00",56,-26
"2017-06-05 00:00:00",62,-30
"2017-06-06 00:00:00",37,-23
"2017-06-07 00:00:00",44,-11
"2017-06-08 00:00:00",36,-25
"2017-06-09 00:00:00",31,-32
"2017-06-10 00:00:00",24,-14
"2017-06-11 00:00:00",21,-15
"2017-06-12 00:00:00",11,-16
"2017-06-13 00:00:00",33,-11
"2017-06-14 00:00:00",31,-15
"2017-06-15 00:00:00",49,-12
"2017-06-16 00:00:00",22,-11
"2017-06-17 00:00:00",31,-1
"2017-06-18 00:00:00",32,-4
"2017-06-19 00:00:00",25,-11
"2017-06-20 00:00:00",29,-17
"2017-06-21 00:00:00",20,-9
"2017-06-22 00:00:00",38,-8
"2017-06-23 00:00:00",39,-6
"2017-06-24 00:00:00",42,-18
"2017-06-25 00:00:00",43,-17
"2017-06-26 00:00:00",57,-35
"2017-06-27 00:00:00",48,-31
"2017-06-28 00:00:00",101,-33
"2017-06-29 00:00:00",156,-13
"2017-06-30 00:00:00",82,-21
"2017-07-01 00:00:00",54,-18
"2017-07-02 00:00:00",54,-17
"2017-07-03 00:00:00",70,-24
"2017-07-04 00:00:00",53,-19
"2017-07-05 00:00:00",47,-22
"2017-07-06 00:00:00",63,-18
"2017-07-07 00:00:00",41,-19
"2017-07-08 00:00:00",24,-7
"2017-07-09 00:00:00",35,-10
"2017-07-10 00:00:00",29,-11
"2017-07-11 00:00:00",30,-14
"2017-07-12 00:00:00",22,-7
"2017-07-13 00:00:00",40,-12
"2017-07-14 00:00:00",19,-8
"2017-07-15 00:00:00",19,-5
"2017-07-16 00:00:00",26,-11
"2017-07-17 00:00:00",24,-13
"2017-07-18 00:00:00",16,-11
