"DateTime","Positive reviews","Negative reviews"
"2020-09-01 00:00:00",183,-28
"2020-09-02 00:00:00",3439,-290
"2020-09-03 00:00:00",1844,-138
"2020-09-04 00:00:00",1521,-93
"2020-09-05 00:00:00",1346,-129
"2020-09-06 00:00:00",1174,-89
"2020-09-07 00:00:00",1344,-77
"2020-09-08 00:00:00",1001,-62
"2020-09-09 00:00:00",947,-64
"2020-09-10 00:00:00",734,-52
"2020-09-11 00:00:00",594,-50
"2020-09-12 00:00:00",669,-42
"2020-09-13 00:00:00",650,-52
"2020-09-14 00:00:00",695,-50
"2020-09-15 00:00:00",549,-45
"2020-09-16 00:00:00",,
"2020-09-17 00:00:00",839,-70
"2020-09-18 00:00:00",426,-39
"2020-09-19 00:00:00",769,-63
"2020-09-20 00:00:00",406,-23
"2020-09-21 00:00:00",383,-31
"2020-09-22 00:00:00",319,-29
"2020-09-23 00:00:00",291,-34
"2020-09-24 00:00:00",235,-19
"2020-09-25 00:00:00",223,-12
"2020-09-26 00:00:00",262,-15
"2020-09-27 00:00:00",246,-22
"2020-09-28 00:00:00",269,-30
"2020-09-29 00:00:00",273,-33
"2020-09-30 00:00:00",288,-20
"2020-10-01 00:00:00",226,-13
"2020-10-02 00:00:00",234,-20
"2020-10-03 00:00:00",203,-20
"2020-10-04 00:00:00",223,-23
"2020-10-05 00:00:00",259,-32
"2020-10-06 00:00:00",171,-7
"2020-10-07 00:00:00",163,-5
"2020-10-08 00:00:00",141,-10
"2020-10-09 00:00:00",164,-9
"2020-10-10 00:00:00",149,-13
"2020-10-11 00:00:00",148,-17
"2020-10-12 00:00:00",184,-18
"2020-10-13 00:00:00",137,-11
"2020-10-14 00:00:00",127,-13
"2020-10-15 00:00:00",123,-6
"2020-10-16 00:00:00",141,-13
"2020-10-17 00:00:00",129,-15
"2020-10-18 00:00:00",127,-26
"2020-10-19 00:00:00",123,-14
"2020-10-20 00:00:00",129,-8
"2020-10-21 00:00:00",103,-11
"2020-10-22 00:00:00",79,-8
"2020-10-23 00:00:00",96,-14
"2020-10-24 00:00:00",103,-18
"2020-10-25 00:00:00",106,-16
"2020-10-26 00:00:00",106,-9
"2020-10-27 00:00:00",113,-12
"2020-10-28 00:00:00",81,-7
"2020-10-29 00:00:00",80,-5
"2020-10-30 00:00:00",54,-6
"2020-10-31 00:00:00",95,-2
"2020-11-01 00:00:00",89,-3
"2020-11-02 00:00:00",78,-3
"2020-11-03 00:00:00",78,-6
"2020-11-04 00:00:00",69,-4
"2020-11-05 00:00:00",46,-5
"2020-11-06 00:00:00",64,-1
"2020-11-07 00:00:00",53,-13
"2020-11-08 00:00:00",77,-7
"2020-11-09 00:00:00",73,-4
"2020-11-10 00:00:00",72,-4
"2020-11-11 00:00:00",68,-4
"2020-11-12 00:00:00",,
"2020-11-13 00:00:00",89,-11
"2020-11-14 00:00:00",76,-8
"2020-11-15 00:00:00",123,-12
"2020-11-16 00:00:00",83,-4
"2020-11-17 00:00:00",49,-7
"2020-11-18 00:00:00",,
"2020-11-19 00:00:00",54,-5
"2020-11-20 00:00:00",116,-7
"2020-11-21 00:00:00",59,-4
"2020-11-22 00:00:00",52,-5
"2020-11-23 00:00:00",64,-11
"2020-11-24 00:00:00",59,-5
"2020-11-25 00:00:00",128,-10
"2020-11-26 00:00:00",4570,-54
"2020-11-27 00:00:00",1298,-15
"2020-11-28 00:00:00",1099,-22
"2020-11-29 00:00:00",995,-19
"2020-11-30 00:00:00",894,-11
"2020-12-01 00:00:00",762,-13
"2020-12-02 00:00:00",551,-11
"2020-12-03 00:00:00",149,-8
"2020-12-04 00:00:00",79,-5
"2020-12-05 00:00:00",64,-9
"2020-12-06 00:00:00",75,-3
"2020-12-07 00:00:00",99,-6
"2020-12-08 00:00:00",87,-9
"2020-12-09 00:00:00",77,-4
"2020-12-10 00:00:00",67,-6
"2020-12-11 00:00:00",84,-5
"2020-12-12 00:00:00",77,-7
"2020-12-13 00:00:00",79,-5
"2020-12-14 00:00:00",94,-10
"2020-12-15 00:00:00",66,-3
"2020-12-16 00:00:00",65,-6
"2020-12-17 00:00:00",62,-4
"2020-12-18 00:00:00",67,-2
"2020-12-19 00:00:00",56,-6
"2020-12-20 00:00:00",99,-9
"2020-12-21 00:00:00",71,-4
"2020-12-22 00:00:00",54,-5
"2020-12-23 00:00:00",78,-2
"2020-12-24 00:00:00",78,-4
"2020-12-25 00:00:00",81,-8
"2020-12-26 00:00:00",110,-2
"2020-12-27 00:00:00",133,-12
"2020-12-28 00:00:00",140,-10
"2020-12-29 00:00:00",94,-6
"2020-12-30 00:00:00",125,-13
"2020-12-31 00:00:00",131,-8
"2021-01-01 00:00:00",,
"2021-01-02 00:00:00",181,-20
"2021-01-03 00:00:00",127,-6
"2021-01-04 00:00:00",134,-8
"2021-01-05 00:00:00",104,-2
"2021-01-06 00:00:00",89,-6
"2021-01-07 00:00:00",69,-6
"2021-01-08 00:00:00",63,-7
"2021-01-09 00:00:00",79,-2
"2021-01-10 00:00:00",74,-6
"2021-01-11 00:00:00",139,-9
"2021-01-12 00:00:00",76,-9
"2021-01-13 00:00:00",50,-1
"2021-01-14 00:00:00",57,-5
"2021-01-15 00:00:00",41,-1
"2021-01-16 00:00:00",73,
"2021-01-17 00:00:00",77,-4
"2021-01-18 00:00:00",66,-3
"2021-01-19 00:00:00",69,-8
"2021-01-20 00:00:00",67,-7
"2021-01-21 00:00:00",115,-8
"2021-01-22 00:00:00",51,-6
"2021-01-23 00:00:00",50,-3
"2021-01-24 00:00:00",48,-7
"2021-01-25 00:00:00",84,-5
"2021-01-26 00:00:00",68,-1
"2021-01-27 00:00:00",37,-7
"2021-01-28 00:00:00",43,-2
"2021-01-29 00:00:00",54,-2
"2021-01-30 00:00:00",34,-7
"2021-01-31 00:00:00",62,-9
"2021-02-01 00:00:00",47,-6
"2021-02-02 00:00:00",73,-6
"2021-02-03 00:00:00",58,-2
"2021-02-04 00:00:00",49,-9
"2021-02-05 00:00:00",30,-4
