"DateTime","Positive reviews","Negative reviews"
"2022-02-25 00:00:00",11759,-7883
"2022-02-26 00:00:00",24567,-13245
"2022-02-27 00:00:00",22643,-5558
"2022-02-28 00:00:00",18613,-2638
"2022-03-01 00:00:00",14332,-1403
"2022-03-02 00:00:00",15082,-1182
"2022-03-03 00:00:00",29311,-1371
"2022-03-04 00:00:00",11874,-609
"2022-03-05 00:00:00",14141,-867
"2022-03-06 00:00:00",12566,-764
"2022-03-07 00:00:00",10318,-456
"2022-03-08 00:00:00",9584,-337
"2022-03-09 00:00:00",8471,-467
"2022-03-10 00:00:00",8512,-554
"2022-03-11 00:00:00",7647,-699
"2022-03-12 00:00:00",7089,-567
"2022-03-13 00:00:00",8491,-673
"2022-03-14 00:00:00",8427,-522
"2022-03-15 00:00:00",6214,-378
"2022-03-16 00:00:00",6252,-368
"2022-03-17 00:00:00",5970,-339
"2022-03-18 00:00:00",14730,-422
"2022-03-19 00:00:00",7563,-344
"2022-03-20 00:00:00",6243,-466
"2022-03-21 00:00:00",5908,-380
"2022-03-22 00:00:00",9390,-489
"2022-03-23 00:00:00",7499,-181
"2022-03-24 00:00:00",4845,-234
"2022-03-25 00:00:00",3535,-237
"2022-03-26 00:00:00",3837,-303
"2022-03-27 00:00:00",4222,-366
"2022-03-28 00:00:00",3839,-245
"2022-03-29 00:00:00",3204,-142
"2022-03-30 00:00:00",3286,-180
"2022-03-31 00:00:00",2907,-171
"2022-04-01 00:00:00",2845,-175
"2022-04-02 00:00:00",2592,-157
"2022-04-03 00:00:00",2950,-222
"2022-04-04 00:00:00",3281,-262
"2022-04-05 00:00:00",5697,-291
"2022-04-06 00:00:00",2208,-135
"2022-04-07 00:00:00",2127,-121
"2022-04-08 00:00:00",1983,-121
"2022-04-09 00:00:00",2196,-210
"2022-04-10 00:00:00",2598,-184
"2022-04-11 00:00:00",2212,-124
"2022-04-12 00:00:00",2028,-128
"2022-04-13 00:00:00",1788,-130
"2022-04-14 00:00:00",1929,-134
"2022-04-15 00:00:00",1850,-109
"2022-04-16 00:00:00",1710,-107
"2022-04-17 00:00:00",2097,-155
"2022-04-18 00:00:00",1784,-131
"2022-04-19 00:00:00",5414,-151
"2022-04-20 00:00:00",2358,-29
"2022-04-21 00:00:00",1648,-9
"2022-04-22 00:00:00",1376,-20
"2022-04-23 00:00:00",1595,-59
"2022-04-24 00:00:00",1588,-65
"2022-04-25 00:00:00",1646,-66
"2022-04-26 00:00:00",1220,-48
"2022-04-27 00:00:00",1241,-65
"2022-04-28 00:00:00",1878,-52
"2022-04-29 00:00:00",1116,-58
"2022-04-30 00:00:00",2368,-78
"2022-05-01 00:00:00",1427,-73
"2022-05-02 00:00:00",1029,-84
"2022-05-03 00:00:00",1092,-52
"2022-05-04 00:00:00",1057,-67
"2022-05-05 00:00:00",1237,-67
"2022-05-06 00:00:00",1020,-50
"2022-05-07 00:00:00",950,-29
"2022-05-08 00:00:00",1016,-54
"2022-05-09 00:00:00",1070,-38
"2022-05-10 00:00:00",781,-37
"2022-05-11 00:00:00",743,-20
"2022-05-12 00:00:00",1352,-60
"2022-05-13 00:00:00",741,-63
"2022-05-14 00:00:00",863,-61
"2022-05-15 00:00:00",922,-71
"2022-05-16 00:00:00",694,-32
"2022-05-17 00:00:00",638,-26
"2022-05-18 00:00:00",700,-12
"2022-05-19 00:00:00",579,-51
"2022-05-20 00:00:00",607,-36
"2022-05-21 00:00:00",708,-33
"2022-05-22 00:00:00",856,-72
"2022-05-23 00:00:00",663,-48
"2022-05-24 00:00:00",589,-47
"2022-05-25 00:00:00",605,-31
"2022-05-26 00:00:00",528,-28
"2022-05-27 00:00:00",566,-38
"2022-05-28 00:00:00",631,-14
"2022-05-29 00:00:00",677,-48
"2022-05-30 00:00:00",628,-43
"2022-05-31 00:00:00",596,-30
"2022-06-01 00:00:00",536,-10
"2022-06-02 00:00:00",484,-35
"2022-06-03 00:00:00",429,-22
"2022-06-04 00:00:00",488,-27
"2022-06-05 00:00:00",569,-27
"2022-06-06 00:00:00",633,-28
"2022-06-07 00:00:00",978,-71
"2022-06-08 00:00:00",492,-10
"2022-06-09 00:00:00",397,-17
"2022-06-10 00:00:00",414,-17
"2022-06-11 00:00:00",474,-14
"2022-06-12 00:00:00",526,-17
"2022-06-13 00:00:00",895,-29
"2022-06-14 00:00:00",1056,-195
"2022-06-15 00:00:00",583,
"2022-06-16 00:00:00",509,-2
"2022-06-17 00:00:00",481,-19
"2022-06-18 00:00:00",479,-17
"2022-06-19 00:00:00",481,-37
"2022-06-20 00:00:00",482,-1
"2022-06-21 00:00:00",420,-6
"2022-06-22 00:00:00",427,-20
"2022-06-23 00:00:00",370,-11
"2022-06-24 00:00:00",405,-30
"2022-06-25 00:00:00",477,-11
"2022-06-26 00:00:00",477,-23
"2022-06-27 00:00:00",468,-25
"2022-06-28 00:00:00",426,-10
"2022-06-29 00:00:00",385,-10
"2022-06-30 00:00:00",413,-3
"2022-07-01 00:00:00",368,-1
"2022-07-02 00:00:00",393,-14
"2022-07-03 00:00:00",374,-24
"2022-07-04 00:00:00",369,-9
"2022-07-05 00:00:00",386,-12
"2022-07-06 00:00:00",,
"2022-07-07 00:00:00",784,-25
"2022-07-08 00:00:00",350,-21
"2022-07-09 00:00:00",345,-24
"2022-07-10 00:00:00",378,-12
"2022-07-11 00:00:00",,
"2022-07-12 00:00:00",722,-46
"2022-07-13 00:00:00",386,-13
"2022-07-14 00:00:00",360,-25
"2022-07-15 00:00:00",334,-13
"2022-07-16 00:00:00",320,-22
"2022-07-17 00:00:00",373,-13
"2022-07-18 00:00:00",364,-5
"2022-07-19 00:00:00",691,-46
"2022-07-20 00:00:00",338,-4
"2022-07-21 00:00:00",313,-9
"2022-07-22 00:00:00",328,-13
"2022-07-23 00:00:00",360,-35
"2022-07-24 00:00:00",423,-29
"2022-07-25 00:00:00",340,-30
"2022-07-26 00:00:00",347,-19
