"DateTime","Positive reviews","Negative reviews"
"2015-11-09 00:00:00",13,
"2015-11-10 00:00:00",228,-38
"2015-11-11 00:00:00",5438,-1291
"2015-11-12 00:00:00",4446,-1468
"2015-11-13 00:00:00",2923,-910
"2015-11-14 00:00:00",1993,-468
"2015-11-15 00:00:00",1766,-362
"2015-11-16 00:00:00",1725,-354
"2015-11-17 00:00:00",1382,-249
"2015-11-18 00:00:00",1160,-196
"2015-11-19 00:00:00",963,-125
"2015-11-20 00:00:00",886,-123
"2015-11-21 00:00:00",814,-130
"2015-11-22 00:00:00",799,-130
"2015-11-23 00:00:00",814,-147
"2015-11-24 00:00:00",611,-124
"2015-11-25 00:00:00",565,-100
"2015-11-26 00:00:00",593,-90
"2015-11-27 00:00:00",581,-102
"2015-11-28 00:00:00",453,-81
"2015-11-29 00:00:00",487,-102
"2015-11-30 00:00:00",470,-100
"2015-12-01 00:00:00",389,-86
"2015-12-02 00:00:00",351,-73
"2015-12-03 00:00:00",343,-60
"2015-12-04 00:00:00",319,-90
"2015-12-05 00:00:00",261,-74
"2015-12-06 00:00:00",318,-86
"2015-12-07 00:00:00",331,-92
"2015-12-08 00:00:00",296,-78
"2015-12-09 00:00:00",291,-57
"2015-12-10 00:00:00",244,-69
"2015-12-11 00:00:00",198,-53
"2015-12-12 00:00:00",220,-43
"2015-12-13 00:00:00",215,-40
"2015-12-14 00:00:00",228,-69
"2015-12-15 00:00:00",206,-51
"2015-12-16 00:00:00",184,-38
"2015-12-17 00:00:00",168,-65
"2015-12-18 00:00:00",153,-55
"2015-12-19 00:00:00",153,-31
"2015-12-20 00:00:00",203,-59
"2015-12-21 00:00:00",180,-55
"2015-12-22 00:00:00",167,-54
"2015-12-23 00:00:00",222,-48
"2015-12-24 00:00:00",286,-43
"2015-12-25 00:00:00",254,-38
"2015-12-26 00:00:00",185,-42
"2015-12-27 00:00:00",301,-78
"2015-12-28 00:00:00",339,-77
"2015-12-29 00:00:00",325,-80
"2015-12-30 00:00:00",317,-67
"2015-12-31 00:00:00",277,-75
"2016-01-01 00:00:00",,
"2016-01-02 00:00:00",467,-136
"2016-01-03 00:00:00",291,-61
"2016-01-04 00:00:00",241,-63
"2016-01-05 00:00:00",249,-64
"2016-01-06 00:00:00",190,-60
"2016-01-07 00:00:00",166,-54
"2016-01-08 00:00:00",148,-53
"2016-01-09 00:00:00",149,-51
"2016-01-10 00:00:00",160,-59
"2016-01-11 00:00:00",177,-59
"2016-01-12 00:00:00",107,-31
"2016-01-13 00:00:00",121,-39
"2016-01-14 00:00:00",120,-34
"2016-01-15 00:00:00",115,-31
"2016-01-16 00:00:00",114,-45
"2016-01-17 00:00:00",144,-53
"2016-01-18 00:00:00",134,-52
"2016-01-19 00:00:00",121,-55
"2016-01-20 00:00:00",100,-31
"2016-01-21 00:00:00",103,-34
"2016-01-22 00:00:00",69,-30
"2016-01-23 00:00:00",75,-34
"2016-01-24 00:00:00",127,-44
"2016-01-25 00:00:00",120,-37
"2016-01-26 00:00:00",107,-23
"2016-01-27 00:00:00",96,-24
"2016-01-28 00:00:00",70,-29
"2016-01-29 00:00:00",80,-22
"2016-01-30 00:00:00",91,-21
"2016-01-31 00:00:00",92,-52
"2016-02-01 00:00:00",84,-38
"2016-02-02 00:00:00",105,-39
"2016-02-03 00:00:00",96,-47
"2016-02-04 00:00:00",86,-28
"2016-02-05 00:00:00",78,-18
"2016-02-06 00:00:00",86,-42
"2016-02-07 00:00:00",154,-68
"2016-02-08 00:00:00",155,-46
"2016-02-09 00:00:00",120,-33
"2016-02-10 00:00:00",102,-34
