"DateTime","Positive reviews","Negative reviews"
"2016-10-22 00:00:00",25040,-10248
"2016-10-23 00:00:00",5,
"2016-10-24 00:00:00",74,-9
"2016-10-25 00:00:00",109,-14
"2016-10-26 00:00:00",162,-79
"2016-10-27 00:00:00",142,-133
"2016-10-28 00:00:00",109,-100
"2016-10-29 00:00:00",118,-59
"2016-10-30 00:00:00",202,-81
"2016-10-31 00:00:00",182,-128
"2016-11-01 00:00:00",154,-91
"2016-11-02 00:00:00",196,-92
"2016-11-03 00:00:00",135,-84
"2016-11-04 00:00:00",132,-82
"2016-11-05 00:00:00",86,-53
"2016-11-06 00:00:00",129,-66
"2016-11-07 00:00:00",96,-54
"2016-11-08 00:00:00",91,-30
"2016-11-09 00:00:00",98,-30
"2016-11-10 00:00:00",76,-61
"2016-11-11 00:00:00",86,-37
"2016-11-12 00:00:00",94,-52
"2016-11-13 00:00:00",84,-52
"2016-11-14 00:00:00",89,-53
"2016-11-15 00:00:00",93,-29
"2016-11-16 00:00:00",70,-20
"2016-11-17 00:00:00",67,-23
"2016-11-18 00:00:00",88,-5
"2016-11-19 00:00:00",87,-21
"2016-11-20 00:00:00",102,-37
"2016-11-21 00:00:00",102,-41
"2016-11-22 00:00:00",79,-24
"2016-11-23 00:00:00",74,-26
"2016-11-24 00:00:00",974,-25
"2016-11-25 00:00:00",2462,-72
"2016-11-26 00:00:00",1507,-58
"2016-11-27 00:00:00",1035,-48
"2016-11-28 00:00:00",838,-57
"2016-11-29 00:00:00",608,-25
"2016-11-30 00:00:00",471,-53
"2016-12-01 00:00:00",107,-33
"2016-12-02 00:00:00",87,-24
"2016-12-03 00:00:00",96,-35
"2016-12-04 00:00:00",103,-34
"2016-12-05 00:00:00",96,-42
"2016-12-06 00:00:00",70,-22
"2016-12-07 00:00:00",83,-54
"2016-12-08 00:00:00",104,-64
"2016-12-09 00:00:00",167,-55
"2016-12-10 00:00:00",113,-95
"2016-12-11 00:00:00",112,-66
"2016-12-12 00:00:00",101,-61
