"DateTime","Positive reviews","Negative reviews"
"2019-12-06 00:00:00",2043,-1118
"2019-12-07 00:00:00",,
"2019-12-08 00:00:00",3203,-1161
"2019-12-09 00:00:00",1026,-284
"2019-12-10 00:00:00",820,-179
"2019-12-11 00:00:00",727,-230
"2019-12-12 00:00:00",614,-150
"2019-12-13 00:00:00",507,-2015
"2019-12-14 00:00:00",729,-1572
"2019-12-15 00:00:00",903,-825
"2019-12-16 00:00:00",817,-327
"2019-12-17 00:00:00",677,-264
"2019-12-18 00:00:00",520,-195
"2019-12-19 00:00:00",437,-159
"2019-12-20 00:00:00",419,-197
"2019-12-21 00:00:00",1211,-639
"2019-12-22 00:00:00",738,-286
"2019-12-23 00:00:00",,
"2019-12-24 00:00:00",1200,-376
"2019-12-25 00:00:00",515,-194
"2019-12-26 00:00:00",676,-231
"2019-12-27 00:00:00",689,-250
"2019-12-28 00:00:00",666,-237
"2019-12-29 00:00:00",786,-284
"2019-12-30 00:00:00",1511,-470
"2019-12-31 00:00:00",628,-162
"2020-01-01 00:00:00",,
"2020-01-02 00:00:00",1095,-360
"2020-01-03 00:00:00",687,-194
"2020-01-04 00:00:00",613,-228
"2020-01-05 00:00:00",547,-184
"2020-01-06 00:00:00",491,-150
"2020-01-07 00:00:00",420,-121
"2020-01-08 00:00:00",424,-80
"2020-01-09 00:00:00",312,-116
"2020-01-10 00:00:00",311,-94
"2020-01-11 00:00:00",382,-89
"2020-01-12 00:00:00",397,-113
"2020-01-13 00:00:00",367,-106
"2020-01-14 00:00:00",284,-98
"2020-01-15 00:00:00",353,-101
"2020-01-16 00:00:00",403,-111
"2020-01-17 00:00:00",,
"2020-01-18 00:00:00",303,-65
"2020-01-19 00:00:00",302,-90
"2020-01-20 00:00:00",277,-59
"2020-01-21 00:00:00",245,-72
"2020-01-22 00:00:00",214,-68
"2020-01-23 00:00:00",226,-42
"2020-01-24 00:00:00",259,-61
"2020-01-25 00:00:00",288,-89
"2020-01-26 00:00:00",429,-125
"2020-01-27 00:00:00",488,-179
"2020-01-28 00:00:00",447,-127
"2020-01-29 00:00:00",463,-177
"2020-01-30 00:00:00",423,-157
"2020-01-31 00:00:00",350,-144
"2020-02-01 00:00:00",421,-211
"2020-02-02 00:00:00",583,-267
"2020-02-03 00:00:00",,
"2020-02-04 00:00:00",1011,-454
"2020-02-05 00:00:00",500,-162
"2020-02-06 00:00:00",791,-276
"2020-02-07 00:00:00",365,-103
"2020-02-08 00:00:00",375,-94
"2020-02-09 00:00:00",376,-122
"2020-02-10 00:00:00",467,-200
"2020-02-11 00:00:00",643,-176
"2020-02-12 00:00:00",302,-73
"2020-02-13 00:00:00",264,-64
"2020-02-14 00:00:00",223,-60
"2020-02-15 00:00:00",256,-77
"2020-02-16 00:00:00",521,-143
"2020-02-17 00:00:00",310,-78
"2020-02-18 00:00:00",198,-50
