"DateTime","Positive reviews","Negative reviews"
"2016-10-20 00:00:00",7,-1
"2016-10-21 00:00:00",437,-25
"2016-10-22 00:00:00",2047,-372
"2016-10-23 00:00:00",1217,-286
"2016-10-24 00:00:00",928,-279
"2016-10-25 00:00:00",671,-256
"2016-10-26 00:00:00",497,-187
"2016-10-27 00:00:00",349,-137
"2016-10-28 00:00:00",260,-128
"2016-10-29 00:00:00",234,-95
"2016-10-30 00:00:00",255,-116
"2016-10-31 00:00:00",203,-123
"2016-11-01 00:00:00",190,-90
"2016-11-02 00:00:00",165,-78
"2016-11-03 00:00:00",148,-86
"2016-11-04 00:00:00",149,-72
"2016-11-05 00:00:00",118,-68
"2016-11-06 00:00:00",143,-81
"2016-11-07 00:00:00",124,-80
"2016-11-08 00:00:00",92,-57
"2016-11-09 00:00:00",79,-63
"2016-11-10 00:00:00",70,-33
"2016-11-11 00:00:00",71,-37
"2016-11-12 00:00:00",67,-42
"2016-11-13 00:00:00",86,-45
"2016-11-14 00:00:00",72,-47
"2016-11-15 00:00:00",47,-32
"2016-11-16 00:00:00",64,-34
"2016-11-17 00:00:00",35,-28
"2016-11-18 00:00:00",45,-30
"2016-11-19 00:00:00",95,-6
"2016-11-20 00:00:00",83,-32
"2016-11-21 00:00:00",71,-40
"2016-11-22 00:00:00",50,-21
"2016-11-23 00:00:00",45,-31
"2016-11-24 00:00:00",1074,-32
"2016-11-25 00:00:00",2948,-68
"2016-11-26 00:00:00",1370,-54
"2016-11-27 00:00:00",1064,-36
"2016-11-28 00:00:00",714,-39
"2016-11-29 00:00:00",539,-18
"2016-11-30 00:00:00",375,-36
"2016-12-01 00:00:00",38,-21
"2016-12-02 00:00:00",33,-14
"2016-12-03 00:00:00",43,-35
"2016-12-04 00:00:00",44,-43
"2016-12-05 00:00:00",39,-24
"2016-12-06 00:00:00",22,-15
"2016-12-07 00:00:00",32,-18
"2016-12-08 00:00:00",36,-13
"2016-12-09 00:00:00",34,-24
"2016-12-10 00:00:00",23,-14
"2016-12-11 00:00:00",30,-27
"2016-12-12 00:00:00",41,-31
"2016-12-13 00:00:00",24,-9
"2016-12-14 00:00:00",17,-22
"2016-12-15 00:00:00",19,-25
"2016-12-16 00:00:00",25,-8
"2016-12-17 00:00:00",26,-14
"2016-12-18 00:00:00",23,-21
"2016-12-19 00:00:00",24,-31
"2016-12-20 00:00:00",24,-24
"2016-12-21 00:00:00",23,-14
"2016-12-22 00:00:00",76,-62
"2016-12-23 00:00:00",50,-54
"2016-12-24 00:00:00",66,-17
"2016-12-25 00:00:00",41,-27
"2016-12-26 00:00:00",68,-35
"2016-12-27 00:00:00",77,-48
"2016-12-28 00:00:00",56,-41
"2016-12-29 00:00:00",50,-32
"2016-12-30 00:00:00",68,-44
"2016-12-31 00:00:00",58,-39
"2017-01-01 00:00:00",,
"2017-01-02 00:00:00",132,-65
"2017-01-03 00:00:00",61,-46
"2017-01-04 00:00:00",39,-49
"2017-01-05 00:00:00",51,-29
"2017-01-06 00:00:00",41,-39
"2017-01-07 00:00:00",27,-31
"2017-01-08 00:00:00",32,-44
"2017-01-09 00:00:00",23,-44
"2017-01-10 00:00:00",21,-26
"2017-01-11 00:00:00",17,-20
"2017-01-12 00:00:00",26,-27
"2017-01-13 00:00:00",16,-16
"2017-01-14 00:00:00",36,-26
"2017-01-15 00:00:00",29,-43
"2017-01-16 00:00:00",23,-31
"2017-01-17 00:00:00",28,-20
"2017-01-18 00:00:00",21,-18
"2017-01-19 00:00:00",20,-14
"2017-01-20 00:00:00",23,-21
"2017-01-21 00:00:00",34,-26
"2017-01-22 00:00:00",20,-38
"2017-01-23 00:00:00",17,-35
"2017-01-24 00:00:00",16,-16
"2017-01-25 00:00:00",10,-23
"2017-01-26 00:00:00",15,-19
"2017-01-27 00:00:00",20,-17
"2017-01-28 00:00:00",22,-20
"2017-01-29 00:00:00",19,-25
"2017-01-30 00:00:00",24,-28
"2017-01-31 00:00:00",20,-16
"2017-02-01 00:00:00",9,-26
"2017-02-02 00:00:00",12,-17
"2017-02-03 00:00:00",22,-18
"2017-02-04 00:00:00",17,-20
"2017-02-05 00:00:00",18,-18
"2017-02-06 00:00:00",22,-30
"2017-02-07 00:00:00",17,-13
"2017-02-08 00:00:00",20,-9
"2017-02-09 00:00:00",18,-19
"2017-02-10 00:00:00",31,-36
"2017-02-11 00:00:00",70,-99
"2017-02-12 00:00:00",62,-66
"2017-02-13 00:00:00",47,-62
"2017-02-14 00:00:00",50,-33
"2017-02-15 00:00:00",14,-16
"2017-02-16 00:00:00",26,-34
"2017-02-17 00:00:00",9,-34
"2017-02-18 00:00:00",25,-22
"2017-02-19 00:00:00",14,-20
"2017-02-20 00:00:00",29,-41
"2017-02-21 00:00:00",9,-29
"2017-02-22 00:00:00",28,-29
"2017-02-23 00:00:00",13,-30
"2017-02-24 00:00:00",15,-20
"2017-02-25 00:00:00",47,-70
"2017-02-26 00:00:00",28,-35
"2017-02-27 00:00:00",24,-36
"2017-02-28 00:00:00",11,-29
"2017-03-01 00:00:00",14,-12
"2017-03-02 00:00:00",14,-22
"2017-03-03 00:00:00",21,-13
"2017-03-04 00:00:00",18,-6
"2017-03-05 00:00:00",26,-10
"2017-03-06 00:00:00",18,-17
"2017-03-07 00:00:00",15,-14
"2017-03-08 00:00:00",3,-16
"2017-03-09 00:00:00",14,-11
"2017-03-10 00:00:00",19,-8
"2017-03-11 00:00:00",15,-7
"2017-03-12 00:00:00",18,-21
