"DateTime","Positive reviews","Negative reviews"
"2023-02-11 00:00:00",33521,-2000
"2023-02-12 00:00:00",,
"2023-02-13 00:00:00",42084,-3723
"2023-02-14 00:00:00",,
"2023-02-15 00:00:00",13632,-823
"2023-02-16 00:00:00",10845,-626
"2023-02-17 00:00:00",6967,-488
"2023-02-18 00:00:00",6791,-477
"2023-02-19 00:00:00",9257,-618
"2023-02-20 00:00:00",,
"2023-02-21 00:00:00",7970,-612
"2023-02-22 00:00:00",3626,-301
"2023-02-23 00:00:00",3509,-314
"2023-02-24 00:00:00",3077,-337
"2023-02-25 00:00:00",3098,-278
"2023-02-26 00:00:00",,
"2023-02-27 00:00:00",3085,-241
"2023-02-28 00:00:00",2259,-188
"2023-03-01 00:00:00",1761,-194
"2023-03-02 00:00:00",1581,-180
"2023-03-03 00:00:00",1453,-135
"2023-03-04 00:00:00",1658,-149
"2023-03-05 00:00:00",1853,-201
"2023-03-06 00:00:00",1459,-156
"2023-03-07 00:00:00",,
"2023-03-08 00:00:00",1169,-131
"2023-03-09 00:00:00",1888,-104
"2023-03-10 00:00:00",1382,-104
"2023-03-11 00:00:00",1213,-148
"2023-03-12 00:00:00",1428,-192
"2023-03-13 00:00:00",1077,-150
"2023-03-14 00:00:00",835,-93
"2023-03-15 00:00:00",,
"2023-03-16 00:00:00",810,-105
"2023-03-17 00:00:00",657,-74
"2023-03-18 00:00:00",664,-99
"2023-03-19 00:00:00",786,-87
"2023-03-20 00:00:00",756,-88
"2023-03-21 00:00:00",591,-96
"2023-03-22 00:00:00",,
"2023-03-23 00:00:00",488,-95
"2023-03-24 00:00:00",441,-62
"2023-03-25 00:00:00",496,-73
"2023-03-26 00:00:00",698,-114
"2023-03-27 00:00:00",511,-70
"2023-03-28 00:00:00",,
"2023-03-29 00:00:00",385,-63
"2023-03-30 00:00:00",341,-64
"2023-03-31 00:00:00",357,-69
"2023-04-01 00:00:00",455,-85
"2023-04-02 00:00:00",516,-102
"2023-04-03 00:00:00",,
"2023-04-04 00:00:00",359,-55
"2023-04-05 00:00:00",276,-67
"2023-04-06 00:00:00",290,-54
"2023-04-07 00:00:00",303,-69
