"DateTime","Positive reviews","Negative reviews"
"2023-03-24 00:00:00",1700,-128
"2023-03-25 00:00:00",10060,-396
"2023-03-26 00:00:00",9471,-199
"2023-03-27 00:00:00",6506,-109
"2023-03-28 00:00:00",,
"2023-03-29 00:00:00",4682,-98
"2023-03-30 00:00:00",4279,-72
"2023-03-31 00:00:00",3234,-44
"2023-04-01 00:00:00",3341,-76
"2023-04-02 00:00:00",3402,-63
"2023-04-03 00:00:00",,
"2023-04-04 00:00:00",2547,-45
"2023-04-05 00:00:00",2135,-38
"2023-04-06 00:00:00",1838,-34
"2023-04-07 00:00:00",3003,-82
"2023-04-08 00:00:00",2273,-120
"2023-04-09 00:00:00",,
"2023-04-10 00:00:00",,
"2023-04-11 00:00:00",3281,-112
"2023-04-12 00:00:00",1141,-43
"2023-04-13 00:00:00",1030,-14
"2023-04-14 00:00:00",857,-20
"2023-04-15 00:00:00",,
"2023-04-16 00:00:00",958,-15
"2023-04-17 00:00:00",896,-31
"2023-04-18 00:00:00",643,-32
"2023-04-19 00:00:00",566,-7
"2023-04-20 00:00:00",598,-11
"2023-04-21 00:00:00",559,-19
"2023-04-22 00:00:00",,
"2023-04-23 00:00:00",654,-11
"2023-04-24 00:00:00",647,-26
"2023-04-25 00:00:00",669,-11
"2023-04-26 00:00:00",448,-17
"2023-04-27 00:00:00",422,-6
"2023-04-28 00:00:00",398,-7
"2023-04-29 00:00:00",,
"2023-04-30 00:00:00",470,-12
"2023-05-01 00:00:00",474,-11
"2023-05-02 00:00:00",469,-9
"2023-05-03 00:00:00",372,-10
"2023-05-04 00:00:00",307,-3
"2023-05-05 00:00:00",,
"2023-05-06 00:00:00",251,-5
"2023-05-07 00:00:00",339,-14
"2023-05-08 00:00:00",333,-10
"2023-05-09 00:00:00",232,-8
"2023-05-10 00:00:00",246,-7
"2023-05-11 00:00:00",218,-4
"2023-05-12 00:00:00",,
"2023-05-13 00:00:00",215,
"2023-05-14 00:00:00",223,-7
"2023-05-15 00:00:00",206,-6
"2023-05-16 00:00:00",169,-4
"2023-05-17 00:00:00",164,-1
"2023-05-18 00:00:00",,
"2023-05-19 00:00:00",185,
"2023-05-20 00:00:00",163,-1
"2023-05-21 00:00:00",198,-4
"2023-05-22 00:00:00",170,-8
"2023-05-23 00:00:00",153,
"2023-05-24 00:00:00",,
"2023-05-25 00:00:00",116,
"2023-05-26 00:00:00",121,-4
"2023-05-27 00:00:00",135,-2
"2023-05-28 00:00:00",179,-6
"2023-05-29 00:00:00",158,-1
"2023-05-30 00:00:00",,
"2023-05-31 00:00:00",139,-5
"2023-06-01 00:00:00",115,-1
"2023-06-02 00:00:00",91,-3
"2023-06-03 00:00:00",118,-1
