"DateTime","Positive reviews","Negative reviews"
"2015-06-02 00:00:00",5,
"2015-06-03 00:00:00",118,-117
"2015-06-04 00:00:00",1361,-681
"2015-06-05 00:00:00",907,-227
"2015-06-06 00:00:00",698,-254
"2015-06-07 00:00:00",588,-240
"2015-06-08 00:00:00",586,-203
"2015-06-09 00:00:00",596,-167
"2015-06-10 00:00:00",460,-155
"2015-06-11 00:00:00",491,-141
"2015-06-12 00:00:00",402,-100
"2015-06-13 00:00:00",454,-99
"2015-06-14 00:00:00",421,-134
"2015-06-15 00:00:00",408,-162
"2015-06-16 00:00:00",240,-122
"2015-06-17 00:00:00",305,-125
"2015-06-18 00:00:00",341,-104
"2015-06-19 00:00:00",378,-118
"2015-06-20 00:00:00",360,-134
"2015-06-21 00:00:00",272,-127
"2015-06-22 00:00:00",316,-165
"2015-06-23 00:00:00",302,-122
"2015-06-24 00:00:00",304,-144
"2015-06-25 00:00:00",234,-104
"2015-06-26 00:00:00",267,-85
"2015-06-27 00:00:00",264,-64
"2015-06-28 00:00:00",251,-70
"2015-06-29 00:00:00",219,-92
"2015-06-30 00:00:00",205,-68
"2015-07-01 00:00:00",316,-70
"2015-07-02 00:00:00",218,-68
"2015-07-03 00:00:00",312,-123
"2015-07-04 00:00:00",250,-115
"2015-07-05 00:00:00",286,-93
"2015-07-06 00:00:00",296,-85
"2015-07-07 00:00:00",252,-86
"2015-07-08 00:00:00",274,-90
"2015-07-09 00:00:00",255,-87
"2015-07-10 00:00:00",240,-48
"2015-07-11 00:00:00",179,-57
"2015-07-12 00:00:00",198,-47
"2015-07-13 00:00:00",204,-76
"2015-07-14 00:00:00",188,-48
"2015-07-15 00:00:00",205,-48
"2015-07-16 00:00:00",165,-54
"2015-07-17 00:00:00",148,-39
"2015-07-18 00:00:00",132,-49
"2015-07-19 00:00:00",191,-60
"2015-07-20 00:00:00",170,-59
"2015-07-21 00:00:00",157,-58
"2015-07-22 00:00:00",197,-41
"2015-07-23 00:00:00",138,-45
"2015-07-24 00:00:00",149,-40
"2015-07-25 00:00:00",155,-34
"2015-07-26 00:00:00",172,-29
"2015-07-27 00:00:00",140,-46
"2015-07-28 00:00:00",140,-36
"2015-07-29 00:00:00",130,-33
"2015-07-30 00:00:00",148,-38
"2015-07-31 00:00:00",147,-51
"2015-08-01 00:00:00",225,-61
"2015-08-02 00:00:00",210,-75
"2015-08-03 00:00:00",214,-84
"2015-08-04 00:00:00",195,-84
"2015-08-05 00:00:00",151,-73
"2015-08-06 00:00:00",180,-51
"2015-08-07 00:00:00",135,-40
"2015-08-08 00:00:00",203,-44
"2015-08-09 00:00:00",165,-43
"2015-08-10 00:00:00",150,-56
"2015-08-11 00:00:00",115,-45
"2015-08-12 00:00:00",130,-38
"2015-08-13 00:00:00",143,-36
"2015-08-14 00:00:00",149,-34
"2015-08-15 00:00:00",207,-60
"2015-08-16 00:00:00",202,-81
"2015-08-17 00:00:00",173,-90
"2015-08-18 00:00:00",169,-66
"2015-08-19 00:00:00",184,-65
"2015-08-20 00:00:00",194,-42
"2015-08-21 00:00:00",162,-47
"2015-08-22 00:00:00",147,-46
"2015-08-23 00:00:00",152,-52
"2015-08-24 00:00:00",142,-34
"2015-08-25 00:00:00",140,-23
"2015-08-26 00:00:00",139,-26
"2015-08-27 00:00:00",112,-42
"2015-08-28 00:00:00",145,-85
"2015-08-29 00:00:00",397,-429
"2015-08-30 00:00:00",402,-361
"2015-08-31 00:00:00",561,-292
"2015-09-01 00:00:00",360,-101
"2015-09-02 00:00:00",260,-53
"2015-09-03 00:00:00",227,-42
"2015-09-04 00:00:00",179,-38
"2015-09-05 00:00:00",170,-37
"2015-09-06 00:00:00",176,-45
"2015-09-07 00:00:00",150,-42
"2015-09-08 00:00:00",123,-38
"2015-09-09 00:00:00",129,-49
"2015-09-10 00:00:00",93,-34
"2015-09-11 00:00:00",104,-30
"2015-09-12 00:00:00",138,-24
"2015-09-13 00:00:00",132,-46
"2015-09-14 00:00:00",195,-44
"2015-09-15 00:00:00",108,-31
"2015-09-16 00:00:00",139,-34
"2015-09-17 00:00:00",140,-37
"2015-09-18 00:00:00",110,-33
"2015-09-19 00:00:00",102,-37
"2015-09-20 00:00:00",135,-49
"2015-09-21 00:00:00",112,-43
"2015-09-22 00:00:00",95,-34
"2015-09-23 00:00:00",115,-36
"2015-09-24 00:00:00",125,-37
"2015-09-25 00:00:00",116,-17
"2015-09-26 00:00:00",92,-20
"2015-09-27 00:00:00",129,-31
"2015-09-28 00:00:00",129,-31
"2015-09-29 00:00:00",147,-42
"2015-09-30 00:00:00",121,-41
"2015-10-01 00:00:00",90,-22
"2015-10-02 00:00:00",103,-33
"2015-10-03 00:00:00",102,-27
"2015-10-04 00:00:00",139,-38
"2015-10-05 00:00:00",102,-40
"2015-10-06 00:00:00",87,-25
"2015-10-07 00:00:00",206,-70
"2015-10-08 00:00:00",321,-114
"2015-10-09 00:00:00",229,-80
"2015-10-10 00:00:00",144,-82
"2015-10-11 00:00:00",174,-68
"2015-10-12 00:00:00",137,-50
"2015-10-13 00:00:00",112,-33
"2015-10-14 00:00:00",106,-40
"2015-10-15 00:00:00",121,-32
"2015-10-16 00:00:00",102,-39
"2015-10-17 00:00:00",91,-40
"2015-10-18 00:00:00",107,-37
"2015-10-19 00:00:00",120,-45
"2015-10-20 00:00:00",69,-34
"2015-10-21 00:00:00",102,-27
"2015-10-22 00:00:00",84,-23
"2015-10-23 00:00:00",87,-17
"2015-10-24 00:00:00",97,-23
"2015-10-25 00:00:00",112,-23
"2015-10-26 00:00:00",100,-27
"2015-10-27 00:00:00",76,-27
"2015-10-28 00:00:00",88,-22
"2015-10-29 00:00:00",107,-35
"2015-10-30 00:00:00",167,-63
"2015-10-31 00:00:00",170,-66
"2015-11-01 00:00:00",215,-103
"2015-11-02 00:00:00",188,-80
"2015-11-03 00:00:00",154,-80
"2015-11-04 00:00:00",124,-33
"2015-11-05 00:00:00",126,-70
"2015-11-06 00:00:00",114,-38
"2015-11-07 00:00:00",105,-47
"2015-11-08 00:00:00",147,-52
"2015-11-09 00:00:00",130,-60
"2015-11-10 00:00:00",98,-47
"2015-11-11 00:00:00",108,-37
"2015-11-12 00:00:00",161,-58
"2015-11-13 00:00:00",110,-51
"2015-11-14 00:00:00",138,-37
"2015-11-15 00:00:00",171,-43
"2015-11-16 00:00:00",163,-62
"2015-11-17 00:00:00",94,-45
"2015-11-18 00:00:00",78,-39
"2015-11-19 00:00:00",75,-27
"2015-11-20 00:00:00",82,-17
"2015-11-21 00:00:00",70,-18
"2015-11-22 00:00:00",117,-36
"2015-11-23 00:00:00",82,-29
"2015-11-24 00:00:00",72,-20
"2015-11-25 00:00:00",87,-17
"2015-11-26 00:00:00",119,-35
"2015-11-27 00:00:00",190,-78
"2015-11-28 00:00:00",134,-60
"2015-11-29 00:00:00",159,-71
"2015-11-30 00:00:00",121,-56
"2015-12-01 00:00:00",116,-40
"2015-12-02 00:00:00",114,-38
"2015-12-03 00:00:00",106,-35
"2015-12-04 00:00:00",99,-25
"2015-12-05 00:00:00",70,-20
"2015-12-06 00:00:00",97,-32
"2015-12-07 00:00:00",74,-21
"2015-12-08 00:00:00",78,-23
"2015-12-09 00:00:00",64,-21
"2015-12-10 00:00:00",74,-24
"2015-12-11 00:00:00",73,-29
"2015-12-12 00:00:00",68,-18
"2015-12-13 00:00:00",88,-32
"2015-12-14 00:00:00",95,-38
"2015-12-15 00:00:00",54,-23
"2015-12-16 00:00:00",96,-27
"2015-12-17 00:00:00",65,-9
"2015-12-18 00:00:00",98,-23
"2015-12-19 00:00:00",61,-20
"2015-12-20 00:00:00",127,-20
"2015-12-21 00:00:00",116,-39
"2015-12-22 00:00:00",89,-29
"2015-12-23 00:00:00",127,-47
"2015-12-24 00:00:00",258,-107
"2015-12-25 00:00:00",175,-75
"2015-12-26 00:00:00",105,-39
"2015-12-27 00:00:00",196,-109
"2015-12-28 00:00:00",216,-120
"2015-12-29 00:00:00",283,-142
"2015-12-30 00:00:00",206,-116
"2015-12-31 00:00:00",181,-104
"2016-01-01 00:00:00",,
"2016-01-02 00:00:00",384,-151
"2016-01-03 00:00:00",222,-85
"2016-01-04 00:00:00",200,-102
"2016-01-05 00:00:00",206,-97
"2016-01-06 00:00:00",184,-152
"2016-01-07 00:00:00",159,-314
"2016-01-08 00:00:00",124,-89
"2016-01-09 00:00:00",142,-65
"2016-01-10 00:00:00",132,-66
"2016-01-11 00:00:00",119,-54
"2016-01-12 00:00:00",75,-46
"2016-01-13 00:00:00",91,-32
"2016-01-14 00:00:00",123,-30
"2016-01-15 00:00:00",91,-30
"2016-01-16 00:00:00",103,-25
"2016-01-17 00:00:00",127,-45
"2016-01-18 00:00:00",129,-49
"2016-01-19 00:00:00",105,-32
"2016-01-20 00:00:00",94,-27
"2016-01-21 00:00:00",84,-35
"2016-01-22 00:00:00",81,-12
"2016-01-23 00:00:00",78,-37
"2016-01-24 00:00:00",92,-41
"2016-01-25 00:00:00",89,-40
"2016-01-26 00:00:00",80,-24
"2016-01-27 00:00:00",101,-25
"2016-01-28 00:00:00",88,-26
"2016-01-29 00:00:00",88,-33
"2016-01-30 00:00:00",103,-26
"2016-01-31 00:00:00",99,-29
"2016-02-01 00:00:00",97,-42
"2016-02-02 00:00:00",74,-31
"2016-02-03 00:00:00",73,-33
"2016-02-04 00:00:00",85,-25
"2016-02-05 00:00:00",73,-20
"2016-02-06 00:00:00",97,-16
"2016-02-07 00:00:00",150,-50
"2016-02-08 00:00:00",161,-63
"2016-02-09 00:00:00",125,-36
"2016-02-10 00:00:00",120,-44
"2016-02-11 00:00:00",122,-53
"2016-02-12 00:00:00",134,-36
"2016-02-13 00:00:00",103,-57
"2016-02-14 00:00:00",127,-35
"2016-02-15 00:00:00",113,-47
"2016-02-16 00:00:00",102,-35
"2016-02-17 00:00:00",83,-9
"2016-02-18 00:00:00",86,-21
"2016-02-19 00:00:00",103,-26
"2016-02-20 00:00:00",108,-23
"2016-02-21 00:00:00",101,-30
"2016-02-22 00:00:00",94,-22
"2016-02-23 00:00:00",80,-26
"2016-02-24 00:00:00",72,-24
"2016-02-25 00:00:00",105,-19
"2016-02-26 00:00:00",87,-15
"2016-02-27 00:00:00",75,-26
"2016-02-28 00:00:00",104,-26
"2016-02-29 00:00:00",113,-35
"2016-03-01 00:00:00",89,-15
"2016-03-02 00:00:00",85,-24
"2016-03-03 00:00:00",84,-16
"2016-03-04 00:00:00",70,-21
"2016-03-05 00:00:00",86,-21
"2016-03-06 00:00:00",99,-29
"2016-03-07 00:00:00",104,-30
"2016-03-08 00:00:00",81,-17
"2016-03-09 00:00:00",60,-25
"2016-03-10 00:00:00",71,-16
"2016-03-11 00:00:00",70,-14
"2016-03-12 00:00:00",80,-21
"2016-03-13 00:00:00",74,-32
"2016-03-14 00:00:00",102,-25
"2016-03-15 00:00:00",66,-11
"2016-03-16 00:00:00",126,-28
"2016-03-17 00:00:00",176,-86
"2016-03-18 00:00:00",153,-76
"2016-03-19 00:00:00",232,-83
"2016-03-20 00:00:00",179,-73
"2016-03-21 00:00:00",196,-60
"2016-03-22 00:00:00",146,-44
"2016-03-23 00:00:00",123,-57
"2016-03-24 00:00:00",109,-23
"2016-03-25 00:00:00",96,-23
"2016-03-26 00:00:00",92,-34
"2016-03-27 00:00:00",141,-30
"2016-03-28 00:00:00",125,-32
"2016-03-29 00:00:00",89,-27
"2016-03-30 00:00:00",95,-18
"2016-03-31 00:00:00",77,-18
"2016-04-01 00:00:00",75,-25
"2016-04-02 00:00:00",77,-8
"2016-04-03 00:00:00",105,-30
"2016-04-04 00:00:00",110,-43
"2016-04-05 00:00:00",84,-18
"2016-04-06 00:00:00",74,-11
"2016-04-07 00:00:00",66,-19
"2016-04-08 00:00:00",54,-14
"2016-04-09 00:00:00",70,-22
"2016-04-10 00:00:00",82,-21
"2016-04-11 00:00:00",92,-20
"2016-04-12 00:00:00",63,-15
"2016-04-13 00:00:00",60,-16
"2016-04-14 00:00:00",69,-23
"2016-04-15 00:00:00",49,
"2016-04-16 00:00:00",80,-16
"2016-04-17 00:00:00",82,-22
"2016-04-18 00:00:00",84,-30
"2016-04-19 00:00:00",78,-17
"2016-04-20 00:00:00",75,-15
"2016-04-21 00:00:00",64,-30
"2016-04-22 00:00:00",80,-22
"2016-04-23 00:00:00",69,-21
"2016-04-24 00:00:00",60,-15
"2016-04-25 00:00:00",107,-32
"2016-04-26 00:00:00",59,-8
"2016-04-27 00:00:00",68,-18
"2016-04-28 00:00:00",80,-18
"2016-04-29 00:00:00",67,-11
"2016-04-30 00:00:00",68,-7
"2016-05-01 00:00:00",67,-22
"2016-05-02 00:00:00",83,-15
"2016-05-03 00:00:00",73,-18
"2016-05-04 00:00:00",59,-23
"2016-05-05 00:00:00",83,-12
"2016-05-06 00:00:00",101,-7
"2016-05-07 00:00:00",68,-12
"2016-05-08 00:00:00",93,-29
"2016-05-09 00:00:00",85,-42
"2016-05-10 00:00:00",66,-17
"2016-05-11 00:00:00",57,-13
"2016-05-12 00:00:00",43,-21
"2016-05-13 00:00:00",69,-8
"2016-05-14 00:00:00",80,-14
"2016-05-15 00:00:00",70,-29
"2016-05-16 00:00:00",84,-23
"2016-05-17 00:00:00",58,-18
"2016-05-18 00:00:00",125,-22
"2016-05-19 00:00:00",237,-42
"2016-05-20 00:00:00",189,-25
"2016-05-21 00:00:00",141,-32
"2016-05-22 00:00:00",143,-50
"2016-05-23 00:00:00",137,-34
"2016-05-24 00:00:00",107,-37
"2016-05-25 00:00:00",98,-38
"2016-05-26 00:00:00",86,-19
"2016-05-27 00:00:00",80,-30
"2016-05-28 00:00:00",94,-17
"2016-05-29 00:00:00",95,-26
"2016-05-30 00:00:00",112,-17
"2016-05-31 00:00:00",101,-19
"2016-06-01 00:00:00",80,-21
"2016-06-02 00:00:00",94,-1
"2016-06-03 00:00:00",111,-24
"2016-06-04 00:00:00",86,-21
"2016-06-05 00:00:00",115,-32
"2016-06-06 00:00:00",107,-34
"2016-06-07 00:00:00",97,-32
"2016-06-08 00:00:00",79,-18
"2016-06-09 00:00:00",63,-21
"2016-06-10 00:00:00",72,-23
"2016-06-11 00:00:00",85,-16
