"DateTime","Positive reviews","Negative reviews"
"2020-12-15 00:00:00",158497,-42224
"2020-12-16 00:00:00",12164,-3527
"2020-12-17 00:00:00",9647,-2892
"2020-12-18 00:00:00",7539,-2913
"2020-12-19 00:00:00",15476,-6049
"2020-12-20 00:00:00",11914,-2848
"2020-12-21 00:00:00",7595,-2292
"2020-12-22 00:00:00",5344,-1727
"2020-12-23 00:00:00",4452,-1423
"2020-12-24 00:00:00",5287,-1095
"2020-12-25 00:00:00",3833,-974
"2020-12-26 00:00:00",3997,-963
"2020-12-27 00:00:00",4368,-1136
"2020-12-28 00:00:00",4252,-1085
"2020-12-29 00:00:00",3012,-673
"2020-12-30 00:00:00",2711,-654
"2020-12-31 00:00:00",2492,-546
"2021-01-01 00:00:00",,
"2021-01-02 00:00:00",4555,-1128
"2021-01-03 00:00:00",2389,-642
"2021-01-04 00:00:00",2381,-618
"2021-01-05 00:00:00",1826,-509
"2021-01-06 00:00:00",1528,-446
"2021-01-07 00:00:00",1338,-426
"2021-01-08 00:00:00",,
"2021-01-09 00:00:00",2368,-734
"2021-01-10 00:00:00",2178,-645
"2021-01-11 00:00:00",1163,-306
"2021-01-12 00:00:00",976,-294
"2021-01-13 00:00:00",789,-214
"2021-01-14 00:00:00",808,-319
"2021-01-15 00:00:00",751,-264
"2021-01-16 00:00:00",753,-219
"2021-01-17 00:00:00",764,-319
"2021-01-18 00:00:00",,
"2021-01-19 00:00:00",1480,-1055
"2021-01-20 00:00:00",623,-439
"2021-01-21 00:00:00",925,-552
"2021-01-22 00:00:00",507,-231
"2021-01-23 00:00:00",1055,-435
"2021-01-24 00:00:00",795,-391
"2021-01-25 00:00:00",879,-504
"2021-01-26 00:00:00",489,-279
"2021-01-27 00:00:00",444,-222
"2021-01-28 00:00:00",491,-178
"2021-01-29 00:00:00",,
"2021-01-30 00:00:00",1064,-371
"2021-01-31 00:00:00",501,-198
"2021-02-01 00:00:00",451,-203
"2021-02-02 00:00:00",457,-198
"2021-02-03 00:00:00",351,-152
"2021-02-04 00:00:00",331,-152
"2021-02-05 00:00:00",304,-143
"2021-02-06 00:00:00",339,-174
"2021-02-07 00:00:00",692,-352
"2021-02-08 00:00:00",340,-146
"2021-02-09 00:00:00",286,-143
"2021-02-10 00:00:00",252,-144
"2021-02-11 00:00:00",226,-128
"2021-02-12 00:00:00",,
"2021-02-13 00:00:00",,
"2021-02-14 00:00:00",851,-637
"2021-02-15 00:00:00",,
"2021-02-16 00:00:00",706,-322
"2021-02-17 00:00:00",,
"2021-02-18 00:00:00",,
"2021-02-19 00:00:00",,
"2021-02-20 00:00:00",751,-441
"2021-02-21 00:00:00",258,-177
"2021-02-22 00:00:00",,
"2021-02-23 00:00:00",424,-213
"2021-02-24 00:00:00",354,-211
"2021-02-25 00:00:00",136,-153
"2021-02-26 00:00:00",106,-93
"2021-02-27 00:00:00",122,-97
"2021-02-28 00:00:00",166,-101
"2021-03-01 00:00:00",201,-134
"2021-03-02 00:00:00",295,-244
"2021-03-03 00:00:00",139,-84
"2021-03-04 00:00:00",146,-91
"2021-03-05 00:00:00",116,-95
"2021-03-06 00:00:00",155,-97
"2021-03-07 00:00:00",153,-104
"2021-03-08 00:00:00",,
"2021-03-09 00:00:00",305,-236
"2021-03-10 00:00:00",119,-120
"2021-03-11 00:00:00",171,-132
"2021-03-12 00:00:00",89,-69
"2021-03-13 00:00:00",149,-167
"2021-03-14 00:00:00",137,-107
"2021-03-15 00:00:00",200,-204
"2021-03-16 00:00:00",108,-97
"2021-03-17 00:00:00",62,-70
"2021-03-18 00:00:00",173,-137
"2021-03-19 00:00:00",90,-72
"2021-03-20 00:00:00",159,-238
"2021-03-21 00:00:00",94,-150
"2021-03-22 00:00:00",195,-233
"2021-03-23 00:00:00",72,-332
"2021-03-24 00:00:00",86,-328
"2021-03-25 00:00:00",171,-317
"2021-03-26 00:00:00",113,-125
"2021-03-27 00:00:00",164,-248
"2021-03-28 00:00:00",99,-131
"2021-03-29 00:00:00",198,-228
"2021-03-30 00:00:00",278,-177
"2021-03-31 00:00:00",374,-415
"2021-04-01 00:00:00",143,-144
"2021-04-02 00:00:00",213,-251
"2021-04-03 00:00:00",129,-138
"2021-04-04 00:00:00",292,-232
"2021-04-05 00:00:00",185,-107
"2021-04-06 00:00:00",244,-200
"2021-04-07 00:00:00",123,-76
"2021-04-08 00:00:00",125,-68
"2021-04-09 00:00:00",206,-131
"2021-04-10 00:00:00",67,-72
"2021-04-11 00:00:00",193,-146
"2021-04-12 00:00:00",112,-70
"2021-04-13 00:00:00",188,-103
"2021-04-14 00:00:00",86,-68
"2021-04-15 00:00:00",272,-182
"2021-04-16 00:00:00",89,-55
"2021-04-17 00:00:00",267,-122
"2021-04-18 00:00:00",146,-62
