"DateTime","Positive reviews","Negative reviews"
"2018-08-09 00:00:00",2,
"2018-08-10 00:00:00",2172,-736
"2018-08-11 00:00:00",3528,-2381
"2018-08-12 00:00:00",2267,-4326
"2018-08-13 00:00:00",2417,-4286
"2018-08-14 00:00:00",2073,-2973
"2018-08-15 00:00:00",1425,-2551
"2018-08-16 00:00:00",1030,-2512
"2018-08-17 00:00:00",991,-2229
"2018-08-18 00:00:00",747,-1961
"2018-08-19 00:00:00",685,-2016
"2018-08-20 00:00:00",784,-2071
"2018-08-21 00:00:00",642,-1523
"2018-08-22 00:00:00",545,-1320
"2018-08-23 00:00:00",586,-1186
"2018-08-24 00:00:00",1459,
"2018-08-25 00:00:00",1007,
"2018-08-26 00:00:00",747,-82
"2018-08-27 00:00:00",639,-192
"2018-08-28 00:00:00",578,-77
"2018-08-29 00:00:00",480,-116
"2018-08-30 00:00:00",463,-58
"2018-08-31 00:00:00",461,-79
"2018-09-01 00:00:00",474,-89
"2018-09-02 00:00:00",331,-86
"2018-09-03 00:00:00",418,-67
"2018-09-04 00:00:00",368,-87
"2018-09-05 00:00:00",304,-60
"2018-09-06 00:00:00",370,
"2018-09-07 00:00:00",488,
"2018-09-08 00:00:00",335,
"2018-09-09 00:00:00",352,
"2018-09-10 00:00:00",328,
"2018-09-11 00:00:00",383,
"2018-09-12 00:00:00",292,
"2018-09-13 00:00:00",290,
"2018-09-14 00:00:00",253,
"2018-09-15 00:00:00",244,
"2018-09-16 00:00:00",294,
"2018-09-17 00:00:00",265,
"2018-09-18 00:00:00",274,
"2018-09-19 00:00:00",264,
"2018-09-20 00:00:00",217,
"2018-09-21 00:00:00",302,
"2018-09-22 00:00:00",234,-16
"2018-09-23 00:00:00",227,
"2018-09-24 00:00:00",218,
"2018-09-25 00:00:00",207,
"2018-09-26 00:00:00",210,
"2018-09-27 00:00:00",205,
"2018-09-28 00:00:00",143,
"2018-09-29 00:00:00",149,
"2018-09-30 00:00:00",142,
"2018-10-01 00:00:00",200,
"2018-10-02 00:00:00",178,
"2018-10-03 00:00:00",152,
"2018-10-04 00:00:00",181,
"2018-10-05 00:00:00",284,-323
"2018-10-06 00:00:00",380,-375
"2018-10-07 00:00:00",260,-261
"2018-10-08 00:00:00",277,-39
"2018-10-09 00:00:00",206,-13
"2018-10-10 00:00:00",179,-6
"2018-10-11 00:00:00",163,-17
"2018-10-12 00:00:00",134,
"2018-10-13 00:00:00",119,
"2018-10-14 00:00:00",147,-12
"2018-10-15 00:00:00",130,-22
"2018-10-16 00:00:00",105,-6
"2018-10-17 00:00:00",101,
"2018-10-18 00:00:00",78,-4
"2018-10-19 00:00:00",84,-5
"2018-10-20 00:00:00",77,-14
"2018-10-21 00:00:00",100,
"2018-10-22 00:00:00",103,
"2018-10-23 00:00:00",83,
"2018-10-24 00:00:00",69,
"2018-10-25 00:00:00",72,
"2018-10-26 00:00:00",71,-4
"2018-10-27 00:00:00",74,
"2018-10-28 00:00:00",78,
"2018-10-29 00:00:00",94,
"2018-10-30 00:00:00",73,-1
"2018-10-31 00:00:00",88,-1
"2018-11-01 00:00:00",98,-7
"2018-11-02 00:00:00",83,-7
"2018-11-03 00:00:00",9,-342
"2018-11-04 00:00:00",33,-469
"2018-11-05 00:00:00",37,-368
"2018-11-06 00:00:00",54,-147
"2018-11-07 00:00:00",59,-98
"2018-11-08 00:00:00",44,-64
"2018-11-09 00:00:00",48,-39
"2018-11-10 00:00:00",59,-41
"2018-11-11 00:00:00",67,-47
"2018-11-12 00:00:00",71,-16
"2018-11-13 00:00:00",94,
"2018-11-14 00:00:00",67,
"2018-11-15 00:00:00",41,-7
"2018-11-16 00:00:00",88,
"2018-11-17 00:00:00",87,
"2018-11-18 00:00:00",61,-18
"2018-11-19 00:00:00",81,
"2018-11-20 00:00:00",49,
"2018-11-21 00:00:00",76,
"2018-11-22 00:00:00",1971,
"2018-11-23 00:00:00",7173,
"2018-11-24 00:00:00",3501,
"2018-11-25 00:00:00",2249,
"2018-11-26 00:00:00",2036,
"2018-11-27 00:00:00",1382,
"2018-11-28 00:00:00",992,
"2018-11-29 00:00:00",84,-24
"2018-11-30 00:00:00",81,-6
"2018-12-01 00:00:00",108,-13
"2018-12-02 00:00:00",90,-25
"2018-12-03 00:00:00",102,-29
"2018-12-04 00:00:00",66,-17
"2018-12-05 00:00:00",56,-20
"2018-12-06 00:00:00",72,-23
"2018-12-07 00:00:00",67,
"2018-12-08 00:00:00",105,
"2018-12-09 00:00:00",93,-13
"2018-12-10 00:00:00",75,-25
"2018-12-11 00:00:00",149,
"2018-12-12 00:00:00",136,
"2018-12-13 00:00:00",91,
"2018-12-14 00:00:00",100,
"2018-12-15 00:00:00",64,-19
"2018-12-16 00:00:00",95,-5
"2018-12-17 00:00:00",70,-20
"2018-12-18 00:00:00",66,
"2018-12-19 00:00:00",71,-9
"2018-12-20 00:00:00",102,
"2018-12-21 00:00:00",114,
"2018-12-22 00:00:00",187,-39
"2018-12-23 00:00:00",186,-51
"2018-12-24 00:00:00",169,-58
"2018-12-25 00:00:00",156,-24
"2018-12-26 00:00:00",152,-11
"2018-12-27 00:00:00",158,-22
"2018-12-28 00:00:00",173,-39
"2018-12-29 00:00:00",157,-10
"2018-12-30 00:00:00",165,-17
"2018-12-31 00:00:00",180,-27
"2019-01-01 00:00:00",,
"2019-01-02 00:00:00",355,-52
"2019-01-03 00:00:00",187,-2
"2019-01-04 00:00:00",156,-22
"2019-01-05 00:00:00",96,-58
"2019-01-06 00:00:00",103,-75
"2019-01-07 00:00:00",103,-63
"2019-01-08 00:00:00",82,-29
"2019-01-09 00:00:00",92,-9
"2019-01-10 00:00:00",110,-17
"2019-01-11 00:00:00",224,-7
"2019-01-12 00:00:00",86,-7
"2019-01-13 00:00:00",126,-15
"2019-01-14 00:00:00",93,-19
"2019-01-15 00:00:00",96,-13
"2019-01-16 00:00:00",79,
"2019-01-17 00:00:00",85,
"2019-01-18 00:00:00",64,-17
"2019-01-19 00:00:00",47,-21
"2019-01-20 00:00:00",54,-27
"2019-01-21 00:00:00",71,-12
"2019-01-22 00:00:00",90,-5
"2019-01-23 00:00:00",214,
"2019-01-24 00:00:00",339,
"2019-01-25 00:00:00",212,-1
"2019-01-26 00:00:00",90,-15
"2019-01-27 00:00:00",102,-1
"2019-01-28 00:00:00",76,-37
"2019-01-29 00:00:00",84,-17
"2019-01-30 00:00:00",53,-25
"2019-01-31 00:00:00",67,-10
"2019-02-01 00:00:00",66,-3
"2019-02-02 00:00:00",68,-10
"2019-02-03 00:00:00",71,-6
"2019-02-04 00:00:00",54,-15
"2019-02-05 00:00:00",91,-1
"2019-02-06 00:00:00",150,-8
"2019-02-07 00:00:00",115,-14
"2019-02-08 00:00:00",132,
"2019-02-09 00:00:00",113,-14
"2019-02-10 00:00:00",185,-14
"2019-02-11 00:00:00",112,-10
"2019-02-12 00:00:00",114,
"2019-02-13 00:00:00",110,-21
"2019-02-14 00:00:00",92,-16
"2019-02-15 00:00:00",91,-5
"2019-02-16 00:00:00",62,-7
"2019-02-17 00:00:00",56,-1
"2019-02-18 00:00:00",92,-7
"2019-02-19 00:00:00",47,-6
"2019-02-20 00:00:00",70,-14
"2019-02-21 00:00:00",,
"2019-02-22 00:00:00",,
"2019-02-23 00:00:00",,
"2019-02-24 00:00:00",,
"2019-02-25 00:00:00",,
"2019-02-26 00:00:00",,
"2019-02-27 00:00:00",,
"2019-02-28 00:00:00",487,-23
"2019-03-01 00:00:00",57,
"2019-03-02 00:00:00",45,-6
"2019-03-03 00:00:00",50,-9
"2019-03-04 00:00:00",40,-5
"2019-03-05 00:00:00",52,
"2019-03-06 00:00:00",46,
"2019-03-07 00:00:00",53,
