"DateTime","Positive reviews","Negative reviews"
"2022-08-11 00:00:00",137,-28
"2022-08-12 00:00:00",3305,-466
"2022-08-13 00:00:00",2187,-220
"2022-08-14 00:00:00",1926,-271
"2022-08-15 00:00:00",1882,-197
"2022-08-16 00:00:00",1464,-130
"2022-08-17 00:00:00",1101,-85
"2022-08-18 00:00:00",1037,-59
"2022-08-19 00:00:00",1073,-66
"2022-08-20 00:00:00",938,-43
"2022-08-21 00:00:00",940,-61
"2022-08-22 00:00:00",786,-37
"2022-08-23 00:00:00",689,-41
"2022-08-24 00:00:00",587,-51
"2022-08-25 00:00:00",418,-29
"2022-08-26 00:00:00",396,-39
"2022-08-27 00:00:00",419,-28
"2022-08-28 00:00:00",,
"2022-08-29 00:00:00",605,-30
"2022-08-30 00:00:00",429,-34
"2022-08-31 00:00:00",457,-15
"2022-09-01 00:00:00",313,-28
"2022-09-02 00:00:00",305,-20
"2022-09-03 00:00:00",305,-14
"2022-09-04 00:00:00",344,-19
"2022-09-05 00:00:00",371,-19
"2022-09-06 00:00:00",347,-24
"2022-09-07 00:00:00",310,-9
"2022-09-08 00:00:00",210,-15
"2022-09-09 00:00:00",253,-24
"2022-09-10 00:00:00",235,-11
"2022-09-11 00:00:00",283,-7
"2022-09-12 00:00:00",253,-10
"2022-09-13 00:00:00",187,-12
"2022-09-14 00:00:00",162,-6
"2022-09-15 00:00:00",167,-11
"2022-09-16 00:00:00",177,-5
"2022-09-17 00:00:00",181,-4
"2022-09-18 00:00:00",165,-12
"2022-09-19 00:00:00",179,-9
"2022-09-20 00:00:00",174,-11
"2022-09-21 00:00:00",112,-5
"2022-09-22 00:00:00",114,-10
"2022-09-23 00:00:00",114,-3
"2022-09-24 00:00:00",113,-6
"2022-09-25 00:00:00",140,-6
"2022-09-26 00:00:00",143,-4
"2022-09-27 00:00:00",98,-8
"2022-09-28 00:00:00",86,-4
"2022-09-29 00:00:00",57,-6
"2022-09-30 00:00:00",107,-3
"2022-10-01 00:00:00",,
"2022-10-02 00:00:00",106,-7
"2022-10-03 00:00:00",104,-7
"2022-10-04 00:00:00",87,-2
"2022-10-05 00:00:00",73,-6
"2022-10-06 00:00:00",55,-2
"2022-10-07 00:00:00",49,-2
"2022-10-08 00:00:00",69,-1
"2022-10-09 00:00:00",77,-2
"2022-10-10 00:00:00",91,
"2022-10-11 00:00:00",82,-5
"2022-10-12 00:00:00",45,-7
"2022-10-13 00:00:00",70,-4
"2022-10-14 00:00:00",62,-3
"2022-10-15 00:00:00",47,-1
"2022-10-16 00:00:00",90,-4
"2022-10-17 00:00:00",72,
"2022-10-18 00:00:00",,
"2022-10-19 00:00:00",55,
"2022-10-20 00:00:00",57,-3
"2022-10-21 00:00:00",47,-1
"2022-10-22 00:00:00",65,-5
"2022-10-23 00:00:00",77,-1
"2022-10-24 00:00:00",62,-2
"2022-10-25 00:00:00",94,
"2022-10-26 00:00:00",80,-8
"2022-10-27 00:00:00",120,-11
"2022-10-28 00:00:00",108,-6
"2022-10-29 00:00:00",156,-6
"2022-10-30 00:00:00",182,-8
"2022-10-31 00:00:00",,
"2022-11-01 00:00:00",142,-4
"2022-11-02 00:00:00",142,-3
"2022-11-03 00:00:00",132,-5
"2022-11-04 00:00:00",95,-7
"2022-11-05 00:00:00",105,-1
"2022-11-06 00:00:00",111,-4
"2022-11-07 00:00:00",103,-6
"2022-11-08 00:00:00",68,-5
"2022-11-09 00:00:00",,
"2022-11-10 00:00:00",93,-2
"2022-11-11 00:00:00",64,
"2022-11-12 00:00:00",65,-6
"2022-11-13 00:00:00",84,-5
"2022-11-14 00:00:00",59,-4
