"DateTime","Final price","Historical Low"
"2015-01-16 17:50:02",59.99,59.99
"2015-02-02 05:05:04",59.99,59.99
"2015-03-27 17:00:09",59.99,59.99
"2015-04-14 07:10:03",59.99,59.99
"2015-06-11 16:45:10",79.98,59.99
"2015-06-11 16:50:15",79.97,59.99
"2015-06-11 17:22:18",59.89,59.89
"2015-06-11 19:55:07",59.99,59.89
"2015-06-22 17:40:33",59.99,59.89
"2015-07-20 09:15:05",59.99,59.89
"2015-10-27 16:40:09",0,
"2015-10-27 16:50:05",40.19,40.19
"2015-11-03 18:05:19",59.99,40.19
"2015-11-10 17:50:07",0,
"2015-11-10 17:55:09",59.99,40.19
"2015-11-10 18:05:05",40.19,40.19
"2015-11-12 18:05:53",59.99,40.19
"2015-11-25 19:10:24",35.99,35.99
"2015-12-01 18:24:20",59.99,35.99
"2015-12-03 18:05:34",35.99,35.99
"2015-12-05 18:05:33",59.99,35.99
"2015-12-15 17:55:03",35.99,35.99
"2015-12-18 18:05:21",59.99,35.99
"2015-12-22 20:01:10",35.99,35.99
"2016-01-04 18:45:05",59.99,35.99
"2016-02-05 21:01:06",40.19,35.99
"2016-02-12 18:35:51",59.99,35.99
"2016-03-23 08:10:29",40.19,35.99
"2016-03-29 17:10:50",59.99,35.99
"2016-05-31 17:10:31",40.19,35.99
"2016-06-06 17:10:32",59.99,35.99
"2016-06-23 21:05:33",35.99,35.99
"2016-07-04 17:43:21",59.99,35.99
"2016-07-19 17:10:59",40.19,35.99
"2016-07-25 17:12:34",59.99,35.99
"2016-08-16 17:10:46",40.19,35.99
"2016-08-23 17:10:42",59.99,35.99
"2016-09-22 17:01:13",40.19,35.99
"2016-09-26 17:15:20",59.99,35.99
"2016-10-24 22:00:33",35.99,35.99
"2016-11-01 19:40:12",59.99,35.99
"2016-11-23 19:52:29",29.99,29.99
"2016-11-29 21:40:06",59.99,29.99
"2016-12-13 18:11:40",29.99,29.99
"2016-12-16 18:21:40",59.99,29.99
"2016-12-22 19:21:40",29.99,29.99
"2017-01-02 18:18:19",59.99,29.99
"2017-02-15 08:07:00",29.99,29.99
"2017-02-21 18:11:04",59.99,29.99
"2017-03-21 17:10:59",29.99,29.99
"2017-03-28 17:10:51",59.99,29.99
"2017-05-23 17:10:35",35.99,29.99
"2017-05-30 17:10:49",59.99,29.99
"2017-06-22 17:08:50",29.99,29.99
"2017-06-22 17:34:35",59.99,29.99
"2017-06-22 21:02:44",29.99,29.99
"2017-07-05 17:32:54",59.99,29.99
"2017-08-21 17:20:34",29.99,29.99
"2017-08-25 17:10:20",59.99,29.99
"2017-09-28 17:10:38",35.99,29.99
"2017-10-02 17:10:05",59.99,29.99
"2017-10-26 17:12:10",29.99,29.99
"2017-10-26 17:21:11",59.99,29.99
"2017-10-26 18:40:17",29.99,29.99
"2017-11-01 17:29:53",59.99,29.99
"2017-11-22 18:02:16",29.99,29.99
"2017-11-22 18:08:29",59.99,29.99
"2017-11-22 18:17:23",29.99,29.99
"2017-11-28 18:15:21",59.99,29.99
"2017-12-07 18:10:42",29.99,29.99
"2017-12-14 18:10:39",59.99,29.99
"2017-12-19 18:10:19",24,24
"2017-12-21 18:08:27",23.99,23.99
"2018-01-04 18:40:46",24,23.99
"2018-01-05 18:10:40",59.99,23.99
"2018-02-15 18:08:15",29.99,23.99
"2018-02-19 18:18:37",59.99,23.99
"2018-03-21 21:10:10",29.99,23.99
"2018-04-01 21:10:07",59.99,23.99
"2018-05-08 17:10:28",29.99,23.99
"2018-05-15 17:10:54",59.99,23.99
"2018-06-21 17:40:52",19.79,19.79
"2018-07-05 17:19:08",59.99,19.79
"2018-07-05 19:09:19",29.99,19.79
"2018-07-17 17:10:36",19.79,19.79
"2018-07-31 17:10:40",29.99,19.79
"2018-08-30 18:00:16",19.79,19.79
"2018-09-03 17:10:41",29.99,19.79
"2018-09-03 21:20:36",19.79,19.79
"2018-09-10 17:10:47",29.99,19.79
"2018-10-02 18:10:06",19.79,19.79
"2018-10-09 18:20:03",29.99,19.79
"2018-10-30 19:40:10",19.79,19.79
"2018-11-11 18:20:14",29.99,19.79
"2018-11-21 18:29:03",19.79,19.79
"2018-11-27 20:44:50",29.99,19.79
"2018-12-11 18:30:11",14.99,14.99
"2019-01-03 19:21:41",29.99,14.99
"2019-02-04 18:11:10",14.99,14.99
"2019-02-11 19:20:12",29.99,14.99
"2019-03-01 18:20:12",14.99,14.99
"2019-03-15 18:20:16",29.99,14.99
"2019-05-08 17:23:24",14.99,14.99
"2019-05-15 17:10:36",29.99,14.99
"2019-06-25 17:44:47",14.99,14.99
"2019-07-09 18:00:31",29.99,14.99
"2019-07-23 17:12:12",14.99,14.99
"2019-08-06 17:11:04",29.99,14.99
"2019-08-22 17:13:31",14.99,14.99
"2019-08-29 17:10:16",29.99,14.99
"2019-10-28 17:16:22",14.99,14.99
"2019-11-01 17:19:51",29.99,14.99
"2019-11-01 23:10:05",14.99,14.99
"2019-11-15 18:10:44",29.99,14.99
"2019-11-26 18:09:28",14.99,14.99
"2019-12-03 18:12:38",29.99,14.99
"2019-12-12 18:01:44",14.99,14.99
"2019-12-14 18:12:27",29.99,14.99
"2019-12-19 18:06:42",14.99,14.99
"2020-01-02 18:14:44",29.99,14.99
"2020-01-23 18:12:23",14.99,14.99
"2020-02-06 18:20:57",29.99,14.99
"2020-03-20 17:13:30",14.99,14.99
"2020-03-31 18:32:37",29.99,14.99
"2020-06-18 17:12:45",14.99,14.99
"2020-07-09 17:47:51",29.99,14.99
"2020-08-06 17:07:35",14.99,14.99
"2020-08-20 17:02:23",29.99,14.99
"2020-10-14 17:06:54",14.99,14.99
"2020-10-28 17:07:09",29.99,14.99
"2020-10-29 17:04:14",14.99,14.99
"2020-11-02 18:26:25",29.99,14.99
"2020-11-25 18:08:31",14.99,14.99
"2020-12-01 18:25:40",29.99,14.99
